DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
12:32:49
-2050.000 mm;0.000 mm;325.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
19105	59024.570	9.1	4.150	0.116
19106	59028.884	9.7	4.279	-0.007
19107	59032.543	14.8	4.233	-0.027
19108	59035.283	11.9	4.285	-0.177
19109	59036.364	9.1	4.235	-0.376
19110	59041.638	8.8	4.241	-0.161
19111	59042.916	11.7	4.281	-0.082
19112	59043.265	14.5	4.270	-0.038
19113	59046.195	8.5	4.309	-0.135
19114	59048.865	8.2	4.307	-0.092
19115	59049.882	11.7	4.302	-0.278
19116	59051.089	9.1	4.370	-0.229
19117	59053.531	13.4	4.420	-0.089
19118	59053.781	13.4	4.410	-0.040
19119	59053.945	12.5	4.418	0.003
19120	59056.295	11.4	4.403	-0.102
19121	59057.598	11.4	4.287	0.002
19122	59058.576	10.8	4.288	0.043
19123	59059.698	11.7	4.166	0.007
19124	59062.296	9.7	4.347	-0.071
19125	59063.928	14.5	4.174	-0.153
19126	59070.385	12.8	4.314	-0.372
19127	59078.473	14.5	4.438	-0.256
19128	59079.726	13.9	4.447	-0.318
19129	59080.864	14.2	4.502	-0.346
19130	59081.739	9.7	4.831	0.010
19131	59086.272	15.4	4.688	0.366
19132	59087.778	8.0	4.589	0.147
19133	59089.841	7.1	4.736	0.075
19134	59089.917	10.2	4.594	0.061
19135	59095.276	10.0	4.585	0.151
19136	59095.535	7.4	4.680	-0.016
19137	59096.355	11.1	4.654	-0.036
19138	59097.593	9.1	4.654	-0.143
19139	59098.288	11.1	4.644	-0.150
19140	59099.358	9.7	4.608	-0.102
19141	59100.305	6.8	4.502	-0.003
19142	59110.768	11.1	4.496	0.240
19143	59115.819	11.7	4.647	0.142
19144	59115.891	14.2	4.579	0.130
19145	59116.213	13.1	4.647	0.088
19146	59118.036	9.7	4.748	0.192
19147	59121.729	10.8	4.792	0.182
19148	59122.412	10.2	4.654	0.212
19149	59123.126	10.5	4.760	0.217
19150	59124.204	12.2	4.762	-0.001
19151	59124.264	12.2	4.709	-0.019
19152	59126.628	8.5	4.701	-0.085
19153	59127.139	8.2	4.667	0.048
19154	59127.981	9.7	4.716	0.059
19155	59128.811	8.8	4.676	-0.019
19156	59130.389	15.6	4.493	0.146
19157	59132.252	10.5	4.565	0.108
19158	59132.857	10.2	4.591	0.104
19159	59137.052	11.9	4.579	-0.140
19160	59137.633	13.9	4.585	-0.194
19161	59138.218	10.5	4.622	-0.263
19162	59140.239	11.4	4.699	-0.003
19163	59143.995	14.8	4.772	0.012
19164	59144.254	8.5	4.818	0.034
19165	59144.794	10.2	4.638	0.006
19166	59148.116	8.5	4.639	-0.039
19167	59153.459	9.4	4.578	-0.018
19168	59155.458	10.2	4.546	-0.100
19169	59158.531	10.5	4.567	-0.141
19170	59160.941	6.3	4.462	-0.212
19171	59161.112	9.7	4.413	-0.254
19172	59161.350	13.9	4.375	-0.296
19173	59161.574	16.2	4.391	-0.175
19174	59163.048	10.8	4.381	-0.144
19175	59172.710	9.7	4.384	-0.315
19176	59176.297	10.2	4.111	-0.457
19177	59179.891	7.4	4.119	-0.394
19178	59185.554	18.8	4.262	-0.239
19179	59186.019	10.8	4.292	-0.418
19180	59188.023	11.1	4.266	-0.302
19181	59190.481	9.7	4.066	-0.492
19182	59196.325	13.9	4.302	-0.235
19183	59198.543	7.4	4.431	-0.157
19184	59202.855	3.7	4.786	-0.084
19185	59203.706	8.5	4.935	-0.282
19186	59204.370	7.4	4.683	-0.443
19187	59205.039	10.0	4.552	-0.267
19188	59206.937	17.4	4.624	0.039
19189	59209.361	10.5	4.526	0.153
19190	59209.460	8.0	4.566	0.134
19191	59209.913	10.8	4.538	0.176
19192	59213.927	8.8	4.588	-0.278
19193	59216.364	8.8	4.653	-0.515
19194	59233.897	13.4	4.703	-0.603
19195	59234.956	9.4	4.569	-0.581
19196	59235.097	11.1	4.371	-0.416
19197	59241.617	13.1	4.473	-0.676
19198	59242.959	17.4	4.463	-0.447
19199	59244.207	7.4	4.407	-0.502
19200	59246.775	13.7	4.466	-0.430
19201	59247.114	13.9	4.537	-0.503
19202	59251.906	9.7	4.652	-0.530
19203	59251.993	11.4	4.612	-0.646
19204	59252.143	14.5	4.630	-0.467
19205	59254.936	11.7	4.460	-0.505
19206	59254.987	9.1	4.480	-0.442
19207	59257.014	8.2	4.637	-0.045
19208	59263.989	9.1	4.474	-0.556
19209	59267.865	10.2	4.248	-0.208
19210	59269.630	10.5	4.457	-0.392
19211	59273.240	14.2	4.248	-0.307
19212	59275.238	11.1	4.221	-0.362
19213	59276.238	9.4	4.205	-0.552
19214	59276.325	4.8	4.059	-0.452
19215	59276.614	11.9	4.303	-0.479
19216	59284.779	5.1	4.338	-0.315
19217	59291.598	7.1	4.596	-0.383
19218	59297.242	8.5	4.652	-0.442
19219	59303.970	8.2	4.292	-0.422
19220	59309.061	15.4	4.249	-0.416
19221	59309.116	5.7	4.171	-0.302
19222	59310.025	14.8	4.256	-0.428
19223	59317.529	8.2	4.173	-0.371
19224	59321.981	15.1	4.188	-0.328
19225	59327.446	11.9	4.250	-0.502
19226	59329.272	8.8	4.350	-0.648
19227	59331.143	13.1	4.416	-0.542
19228	59332.709	11.1	4.364	-0.616
19229	59333.917	7.4	4.494	-0.498
19230	59337.660	8.0	4.336	-0.637
19231	59338.205	8.2	4.393	-0.659
19232	59339.819	8.2	4.336	-0.557
19233	59341.330	12.5	4.409	-0.656
19234	59342.105	10.0	4.245	-0.624
19235	59343.060	13.9	4.409	-0.657
19236	59348.881	14.2	4.133	-0.647
19237	59356.252	13.7	4.177	-0.530
19238	59359.247	14.5	4.193	-0.527
19239	59371.438	13.7	3.988	-0.567
19240	59372.528	12.5	4.128	-0.598
19241	59372.663	15.6	4.157	-0.602
19242	59378.911	9.1	4.242	-0.780
19243	59378.963	14.2	4.192	-0.843
19244	59384.727	13.9	4.237	-0.463
19245	59385.707	11.4	4.309	-0.732
19246	59386.829	14.5	4.381	-0.731
19247	59389.016	14.8	4.305	-0.613
19248	59398.259	10.5	4.181	-0.498
19249	59399.763	19.1	4.026	-0.426
19250	59402.013	11.7	4.273	-0.490
19251	59405.563	10.8	4.285	-0.262
19252	59408.493	14.8	4.117	-0.202
19253	59411.481	9.1	4.404	-0.167
19254	59411.825	10.8	4.502	-0.145
19255	59413.465	17.1	4.381	-0.148
19256	59422.036	14.8	3.930	-0.095
19257	59423.403	7.7	4.186	-0.091
19258	59426.221	14.2	4.239	-0.290
19259	59427.740	6.3	4.147	-0.382
19260	59429.503	9.1	4.130	-0.372
19261	59438.338	8.8	3.955	-0.162
19262	59441.706	20.2	3.711	-0.275
19263	59445.525	9.7	3.794	-0.195
19264	59447.353	11.1	4.044	-0.486
19265	59447.658	12.5	4.175	-0.369
19266	59449.058	12.2	4.309	-0.338
19267	59451.574	13.1	4.279	-0.406
19268	59451.974	10.5	4.281	-0.341
19269	59452.991	13.1	4.130	-0.283
19270	59454.881	12.5	4.029	-0.081
19271	59455.589	11.4	4.013	-0.059
19272	59457.387	13.1	4.246	-0.240
19273	59458.082	10.8	4.286	-0.284
19274	59459.019	12.8	4.295	-0.514
19275	59461.461	10.5	4.262	-0.264
19276	59462.028	13.9	4.130	-0.455
19277	59465.313	12.8	4.198	-0.388
19278	59466.824	10.5	4.143	-0.653
19279	59477.028	10.0	4.342	-0.404
19280	59478.175	11.1	4.392	-0.380
19281	59479.265	11.4	4.380	-0.426
19282	59489.567	12.2	4.493	0.325
19283	59493.473	10.2	4.258	0.047
19284	59493.749	5.7	4.275	0.024
19285	59494.797	7.4	4.105	-0.026
19286	59498.192	14.2	4.344	0.156
19287	59503.399	13.4	3.989	0.068
19288	59503.489	13.1	3.989	0.074
19289	59504.439	12.5	4.135	0.113
19290	59505.063	7.7	3.934	0.104
19291	59506.871	7.4	3.877	0.098
19292	59507.143	13.1	3.921	0.136
19293	59509.920	13.1	3.970	0.070
19294	59509.999	12.2	4.039	0.086
19295	59513.713	13.7	4.186	0.354
19296	59514.783	15.1	4.131	0.514
19297	59515.346	12.8	4.027	0.520
19298	59518.605	22.2	4.492	0.582
19299	59519.519	14.2	4.607	0.421
19300	59522.784	11.1	4.427	0.199
19301	59524.305	9.7	4.411	0.120
19302	59525.875	9.7	4.362	0.285
19303	59528.614	11.1	4.395	0.480
19304	59533.920	10.8	5.657	0.240
19305	59537.210	9.1	4.979	-0.072
19306	59539.341	8.8	5.118	0.106
19307	59540.795	8.0	5.114	0.176
19308	59541.651	8.0	5.276	0.195
19309	59542.684	13.1	5.348	-0.092
19310	59543.418	8.8	5.394	0.197
19311	59545.920	10.8	5.253	-0.183
19312	59546.619	11.1	5.231	-0.174
19313	59550.394	10.5	5.328	-0.139
19314	59550.749	9.4	5.136	-0.225
19315	59552.008	11.7	5.174	-0.113
19316	59552.969	13.1	5.224	-0.132
19317	59553.907	8.0	5.139	-0.170
19318	59556.406	16.8	5.118	-0.264
19319	59556.790	7.4	5.150	-0.121
19320	59557.401	9.7	4.996	-0.100
19321	59562.772	11.7	4.903	0.013
19322	59564.392	12.2	4.930	-0.066
19323	59568.781	6.3	4.779	0.031
19324	59569.441	9.7	4.822	-0.255
19325	59576.454	9.4	4.970	-0.112
19326	59581.760	13.1	4.973	0.066
19327	59582.003	14.8	4.901	-0.063
19328	59583.187	8.8	4.819	0.033
19329	59584.169	13.1	4.965	0.024
19330	59585.715	10.8	4.948	-0.073
19331	59587.372	13.4	4.891	-0.136
19332	59588.085	9.7	4.903	-0.076
19333	59594.131	7.4	4.922	-0.230
19334	59598.023	11.1	4.892	-0.149
19335	59600.808	5.7	4.788	-0.070
19336	59602.029	9.4	4.764	-0.313
19337	59602.364	12.2	4.765	-0.243
19338	59604.609	10.0	4.846	-0.218
19339	59604.838	3.7	4.851	-0.227
19340	59607.881	6.8	4.836	-0.491
19341	59610.218	10.5	4.962	-0.220
19342	59610.348	9.7	4.986	-0.169
19343	59612.606	11.1	4.886	-0.098
19344	59614.758	10.8	4.892	-0.049
19345	59615.694	10.8	4.886	0.063
19346	59615.871	6.3	4.803	0.049
19347	59618.088	11.7	4.802	-0.043
19348	59619.723	12.2	4.826	-0.014
19349	59620.534	11.4	4.858	0.029
19350	59623.106	11.9	4.796	0.053
19351	59624.009	9.7	4.718	-0.015
19352	59625.101	5.7	4.818	0.046
19353	59628.616	10.0	4.798	0.040
19354	59633.523	8.8	4.778	-0.060
19355	59635.036	13.1	4.756	-0.047
19356	59635.916	15.1	4.624	-0.041
19357	59636.864	10.2	5.087	-0.039
19358	59637.597	10.0	5.013	-0.050
19359	59640.276	4.3	5.030	-0.227
19360	59641.540	12.5	4.822	-0.368
19361	59650.376	16.2	5.020	-0.319
19362	59650.650	9.1	4.980	-0.317
19363	59650.944	10.8	5.008	-0.381
19364	59651.409	10.0	5.005	-0.278
19365	59652.552	8.5	4.938	-0.344
19366	59654.667	6.0	4.872	-0.255
19367	59656.010	9.4	4.881	-0.322
19368	59660.869	11.4	4.752	-0.245
19369	59661.184	10.0	4.711	-0.265
19370	59662.224	8.5	4.744	-0.312
19371	59663.220	6.8	4.769	-0.257
19372	59663.525	7.7	4.803	-0.295
19373	59673.837	9.1	4.978	-0.003
19374	59677.031	10.8	5.060	-0.337
19375	59677.817	14.5	4.809	-0.368
19376	59678.248	10.2	4.905	-0.390
19377	59683.431	8.5	5.114	-0.597
19378	59683.559	14.5	4.984	-0.564
19379	59684.916	8.5	5.160	-0.360
19380	59686.950	4.6	4.909	-0.403
19381	59687.206	11.4	4.985	-0.418
19382	59688.316	6.5	5.083	-0.451
19383	59689.178	8.0	4.944	-0.595
19384	59690.892	12.8	4.994	-0.443
19385	59700.476	10.2	5.161	-0.601
19386	59701.789	7.4	5.243	-0.530
19387	59706.011	7.4	4.971	-0.445
19388	59707.080	6.3	5.032	-0.442
19389	59710.602	5.7	4.997	-0.762
19390	59713.487	15.6	4.956	-0.442
19391	59713.977	10.2	4.978	-0.447
19392	59714.118	15.6	4.960	-0.430
19393	59714.141	11.9	4.945	-0.444
19394	59714.761	9.4	4.932	-0.491
19395	59715.715	9.4	5.029	-0.275
19396	59720.738	8.2	4.938	-0.631
19397	59724.764	10.8	4.809	-0.291
19398	59726.138	6.8	4.915	-0.518
19399	59726.457	12.2	4.833	-0.536
19400	59727.080	4.6	4.707	-0.489
19401	59727.414	12.2	4.729	-0.555
19402	59729.109	14.2	4.865	-0.642
19403	59729.968	14.5	4.810	-0.667
19404	59734.853	7.7	4.821	-0.429
19405	59735.559	11.7	5.000	-0.499
19406	59736.576	9.7	4.786	-0.515
19407	59736.708	3.1	4.672	-0.389
19408	59747.187	7.1	4.840	-0.149
19409	59747.833	10.8	4.809	-0.311
19410	59748.380	10.5	4.725	-0.256
19411	59749.196	8.0	4.835	-0.199
19412	59750.328	9.4	4.837	-0.497
19413	59750.523	10.8	4.800	-0.458
19414	59752.851	9.4	4.872	-0.565
19415	59756.207	8.8	5.039	-0.596
19416	59756.930	6.3	4.934	-0.587
19417	59758.119	8.2	4.884	-0.579
19418	59758.747	14.2	5.007	-0.391
19419	59759.085	13.1	5.004	-0.330
19420	59760.196	5.7	4.857	-0.501
19421	59761.548	11.9	4.748	-0.520
19422	59761.750	11.7	4.726	-0.473
19423	59763.945	11.1	4.497	-0.254
19424	59764.118	13.7	4.537	-0.318
19425	59768.598	6.5	4.811	-0.247
19426	59769.052	9.7	4.640	-0.174
19427	59769.505	9.4	4.751	-0.144
19428	59772.943	6.8	4.806	-0.462
19429	59780.750	11.4	4.730	-0.426
19430	59780.967	10.5	4.822	-0.419
19431	59782.302	9.7	4.647	-0.363
19432	59782.651	12.8	4.716	-0.385
19433	59785.397	11.4	4.457	-0.228
19434	59787.649	9.4	4.482	-0.028
19435	59789.585	13.4	4.576	-0.211
19436	59790.361	11.4	4.563	-0.278
19437	59793.358	16.2	4.410	-0.387
19438	59797.037	10.5	4.835	-0.236
19439	59802.928	11.9	4.726	-0.011
19440	59803.933	5.4	4.516	0.074
19441	59803.999	13.1	4.640	0.092
19442	59805.026	8.8	4.285	0.090
19443	59807.765	9.1	4.259	0.054
19444	59809.044	10.0	4.411	0.189
19445	59809.717	11.9	4.491	0.071
19446	59815.888	13.9	4.401	-0.483
19447	59819.830	5.4	4.124	-0.494
19448	59821.451	10.8	4.114	-0.561
19449	59821.750	12.2	4.166	-0.606
19450	59823.913	13.7	4.123	-0.562
19451	59830.519	16.5	4.034	-0.502
19452	59838.703	16.2	3.873	-0.165
19453	59839.850	15.9	3.877	0.050
19454	59840.032	18.2	3.773	0.069
19455	59840.850	17.4	3.866	0.025
19456	59841.247	10.0	3.911	0.079
19457	59848.276	12.8	4.170	0.067
19458	59848.774	10.5	4.077	0.103
19459	59850.366	12.5	4.243	0.203
19460	59851.608	12.2	4.245	-0.007
19461	59853.545	15.1	4.224	-0.050
19462	59853.597	11.4	4.255	0.023
19463	59854.662	11.1	4.269	0.034
19464	59855.815	10.8	4.269	0.049
19465	59859.052	8.2	4.447	0.694
19466	59859.152	13.4	4.338	0.659
19467	59859.210	16.5	4.400	0.576
19468	59859.603	9.7	4.261	0.668
19469	59862.435	10.8	4.197	0.505
19470	59863.419	12.8	4.185	0.586
19471	59865.560	11.9	4.239	0.217
19472	59870.728	15.4	4.440	0.075
19473	59873.021	13.1	4.037	0.061
19474	59874.722	15.9	4.052	0.092
19475	59875.784	14.2	4.070	0.127
19476	59877.612	10.8	3.960	0.168
19477	59880.733	11.7	4.047	0.197
19478	59888.348	11.4	3.968	-0.254
19479	59891.299	14.2	3.950	-0.061
19480	59891.539	11.1	3.948	0.027
19481	59896.422	19.3	3.725	0.118
19482	59897.986	13.4	3.578	0.428
19483	59898.023	12.2	3.617	0.396
19484	59905.756	16.5	3.986	0.124
19485	59910.293	13.7	3.908	0.271
19486	59910.863	8.0	4.005	0.220
19487	59922.836	8.2	3.767	-0.123
19488	59925.031	16.5	3.761	0.252
19489	59927.865	12.5	3.935	-0.122
19490	59930.118	17.9	3.895	-0.110
19491	59930.422	16.2	3.847	-0.179
19492	59930.945	15.4	3.893	0.057
19493	59931.969	13.7	4.116	0.357
19494	59946.297	7.1	4.064	0.057
19495	59948.044	14.2	4.150	0.012
19496	59949.475	11.9	4.439	-0.042
19497	59950.573	10.8	4.545	-0.151
19498	59953.437	18.5	4.430	-0.128
19499	59954.345	11.4	4.298	0.094
19500	59959.979	13.9	4.093	0.649
19501	59983.335	12.8	3.664	0.005
19502	59986.419	17.1	4.005	0.208
19503	59996.352	6.8	3.888	0.204
19504	60003.018	7.4	4.239	0.140
19505	60006.211	7.4	4.005	0.229
19506	60007.753	11.4	4.001	0.228
19507	60010.626	11.1	4.109	0.176
19508	60012.587	11.9	4.099	0.235
19509	60013.197	10.8	4.240	0.309
19510	60016.021	11.1	4.407	0.118
19511	60028.383	15.9	4.105	0.082
19512	60028.440	9.1	4.167	-0.016
19513	60033.308	10.8	4.361	0.091
19514	60040.722	14.5	4.025	-0.133
19515	60058.301	11.9	4.321	-0.166
19516	60059.420	9.1	4.405	-0.316
19517	60064.379	10.2	4.092	-0.136
19518	60070.263	9.1	3.765	0.119
19519	60070.949	15.4	3.785	0.154
19520	60080.561	15.6	3.684	0.024
19521	60087.312	17.4	3.503	-0.102
19522	60088.568	17.1	3.586	-0.056
19523	60090.475	19.9	3.596	0.083
19524	60096.209	10.2	3.579	0.412
19525	60098.370	8.0	3.755	0.448
19526	60098.428	14.2	3.676	0.535
19527	60100.253	13.1	3.655	0.375
19528	60100.422	20.5	3.566	0.335
19529	60105.597	16.5	3.517	0.247
19530	60109.617	18.2	3.563	0.467
19531	60116.095	11.9	3.461	0.480
19532	60120.720	14.5	3.490	0.543
19533	60120.798	17.6	3.443	0.547
19534	60125.903	13.9	3.492	0.282
19535	60147.210	8.0	3.795	-0.143
19536	60147.592	24.5	3.628	-0.085
19537	60166.098	11.9	4.173	-0.143
19538	60168.336	10.5	3.903	0.051
19539	60177.548	19.9	4.341	-0.340
19540	60180.030	8.2	4.510	-0.010
19541	60183.529	12.2	4.132	0.493
19542	60186.689	11.1	4.254	0.345
19543	60202.254	11.7	4.329	-0.400
19544	60221.494	13.9	4.395	-0.314
19545	60223.230	15.6	4.232	-0.171
19546	60231.461	11.4	4.361	-0.089
19547	60231.774	15.6	4.234	-0.088
19548	60233.475	18.2	4.354	-0.033
19549	60235.387	12.8	4.280	0.006
19550	60241.600	10.8	3.802	-0.366
19551	60243.505	15.4	4.027	-0.118
19552	60245.265	13.4	4.337	-0.408
19553	60251.235	16.8	4.005	-0.249
19554	60252.607	20.5	3.870	-0.059
19555	60256.729	7.4	4.136	-0.425
19556	60256.767	9.1	4.288	-0.415
19557	60258.128	9.4	4.114	-0.426
19558	60266.889	12.2	4.428	0.035
19559	60266.974	19.3	4.329	0.070
19560	60280.307	11.4	4.645	-0.291
19561	60280.967	12.2	4.600	-0.173
19562	60285.045	11.4	4.509	-0.384
19563	60287.987	10.0	4.521	-0.327
19564	60290.982	10.5	4.596	-0.390
19565	60294.247	9.7	4.528	-0.178
19566	60297.744	5.7	4.904	-0.143
19567	60301.105	10.0	4.604	-0.467
19568	60301.605	11.1	4.528	-0.548
19569	60302.914	10.2	4.519	-0.435
19570	60303.268	9.1	4.459	-0.374
19571	60304.788	9.4	4.454	-0.251
19572	60310.566	10.0	4.591	-0.077
19573	60313.291	12.2	4.574	-0.235
19574	60313.513	15.9	4.568	-0.214
19575	60323.074	18.5	4.276	-0.217
19576	60325.489	11.4	4.360	-0.178
19577	60328.680	8.8	4.457	-0.208
19578	60338.948	12.2	4.233	-0.218
19579	60341.309	14.8	4.209	-0.295
19580	60353.994	14.2	4.272	-0.770
19581	60354.218	9.1	4.309	-0.722
19582	60356.695	8.2	4.393	-0.554
19583	60366.151	10.0	4.543	-0.000
19584	60367.477	11.4	4.283	-0.214
19585	60369.951	11.7	4.207	0.246
19586	60378.003	11.1	4.563	0.105
19587	60382.944	10.0	4.571	0.189
19588	60386.726	19.1	4.495	-0.079
19589	60392.130	12.5	4.559	-0.944
19590	60392.175	3.4	4.439	-0.816
19591	60394.205	10.2	4.489	-1.027
19592	60394.455	14.8	4.477	-0.874
19593	60396.913	9.1	4.042	-0.551
19594	60398.353	9.7	4.128	-0.163
19595	60400.214	13.9	3.844	0.556
19596	60402.333	8.5	3.622	0.255
19597	60404.505	16.5	4.279	0.701
19598	60409.784	10.0	4.469	0.321
19599	60414.202	13.9	4.217	0.257
19600	60416.237	14.2	3.928	0.137
19601	60421.026	10.8	3.915	-0.041
19602	60430.530	13.9	3.956	0.053
19603	60434.814	19.6	3.681	0.041
19604	60439.189	13.4	3.818	-0.033
19605	60444.174	6.0	3.997	0.057
19606	60446.030	13.7	3.907	0.142
19607	60449.626	8.0	3.870	0.181
19608	60460.993	14.8	3.593	0.159
19609	60466.986	14.5	3.428	0.313
19610	60471.964	13.4	3.734	0.324
19611	60472.126	12.5	3.780	0.230
19612	60472.530	8.8	3.881	0.038
19613	60475.328	17.1	3.892	0.004
19614	60477.276	13.1	3.883	-0.006
19615	60486.956	18.5	4.036	-0.416
19616	60494.814	8.5	4.222	-0.224
19617	60497.774	13.4	4.324	-0.214
19618	60498.122	12.8	4.262	-0.151
19619	60504.403	15.9	4.032	-0.204
19620	60507.976	12.2	4.110	-0.042
19621	60509.176	16.5	4.184	0.085
19622	60513.904	7.4	3.996	-0.225
19623	60522.123	11.9	4.342	-0.024
19624	60524.972	9.4	4.202	-0.010
19625	60530.348	14.2	4.177	0.010
19626	60534.501	9.7	4.063	0.084
19627	60541.158	7.1	4.144	-0.025
19628	60545.282	9.4	4.266	-0.216
19629	60562.281	14.2	4.484	-0.818
19630	60562.601	12.8	4.519	-0.852
19631	60563.096	13.4	4.540	-0.819
19632	60565.431	12.8	4.578	-0.595
19633	60570.202	11.4	4.431	-0.403
19634	60573.491	14.8	4.366	-0.600
19635	60576.876	16.5	4.440	-0.663
19636	60581.562	12.2	4.347	-0.559
19637	60582.435	9.4	4.459	-0.427
19638	60587.049	11.9	4.726	-0.608
19639	60588.043	8.8	4.727	-0.816
19640	60588.359	9.1	4.731	-0.530
19641	60613.918	11.1	4.780	-0.537
19642	60614.625	11.7	4.688	-0.377
19643	60616.593	8.5	4.501	-0.343
19644	60617.058	11.4	4.570	-0.362
19645	60617.303	11.9	4.625	-0.335
19646	60622.501	12.8	4.227	-0.199
19647	60625.409	11.4	4.391	-0.286
19648	60630.506	13.9	4.255	-0.212
19649	60631.718	12.5	4.193	0.048
19650	60634.145	14.5	4.234	-0.045
19651	60635.614	10.2	4.225	-0.309
19652	60646.149	13.4	4.085	-0.183
19653	60649.910	14.2	3.984	-0.269
19654	60650.139	11.7	3.900	-0.252
19655	60654.286	10.2	3.624	-0.170
19656	60654.676	8.0	3.623	-0.184
19657	60656.728	10.8	3.670	-0.091
19658	60658.495	4.6	3.861	0.231
19659	60658.865	10.5	3.696	0.383
19660	60661.733	13.7	3.619	0.409
19661	60662.855	13.7	3.643	0.395
19662	60665.232	17.1	3.960	0.377
19663	60668.545	11.1	3.871	0.130
19664	60675.192	10.2	4.176	-0.057
19665	60675.458	10.5	4.180	-0.041
19666	60680.936	21.6	3.870	0.422
19667	60681.137	10.5	3.998	0.520
19668	60687.500	13.1	4.169	0.372
19669	60693.990	5.4	4.303	0.148
19670	60696.408	13.9	4.278	0.209
19671	60702.140	11.9	4.331	-0.382
19672	60710.091	13.1	4.429	-0.290
19673	60712.970	15.1	4.380	-0.245
19674	60713.177	13.9	4.315	-0.151
19675	60713.828	15.1	4.266	-0.140
19676	60714.325	5.4	4.130	-0.095
19677	60714.615	12.2	4.104	-0.050
19678	60722.630	15.9	3.961	-0.060
19679	60723.306	14.8	3.903	-0.101
19680	60725.236	10.8	3.815	0.142
19681	60728.450	8.0	4.275	0.155
19682	60730.425	13.7	3.995	-0.048
19683	60730.830	6.8	4.023	-0.045
19684	60732.632	12.2	4.022	-0.142
19685	60732.788	13.7	3.981	-0.125
19686	60735.831	13.1	4.184	0.160
19687	60736.203	18.8	4.217	0.104
19688	60736.278	11.4	4.259	0.024
19689	60739.528	12.8	4.257	-0.081
19690	60744.255	10.0	4.194	-0.087
19691	60748.744	10.5	4.087	0.001
19692	60749.656	9.7	4.042	-0.061
19693	60755.891	17.1	3.893	-0.092
19694	60756.426	13.1	3.992	-0.097
19695	60757.157	14.2	4.019	-0.062
19696	60759.199	13.4	3.817	0.087
19697	60759.887	6.5	3.842	-0.032
19698	60760.569	12.2	3.956	0.011
19699	60761.077	7.7	3.988	0.026
19700	60761.885	16.8	3.988	-0.034
19701	60764.615	13.4	4.138	0.215
19702	60766.323	15.4	4.051	0.167
19703	60771.939	18.2	3.861	0.360
19704	60782.546	10.8	3.904	0.075
19705	60782.583	18.8	3.912	0.056
19706	60787.786	12.2	3.857	0.250
19707	60788.385	10.5	3.767	0.103
19708	60789.712	13.1	3.738	0.048
19709	60790.321	16.8	3.869	0.159
19710	60798.191	9.4	4.100	0.340
19711	60799.686	8.5	4.317	0.394
19712	60800.448	15.1	4.369	0.263
19713	60806.837	12.2	3.970	-0.204
19714	60808.365	14.5	3.932	-0.264
19715	60810.155	11.1	3.848	0.012
19716	60814.432	11.7	4.196	-0.507
19717	60817.436	10.0	4.024	-0.252
19718	60817.562	13.1	4.019	-0.146
19719	60819.900	12.8	4.217	-0.246
19720	60820.285	8.2	4.217	-0.318
19721	60823.215	8.2	4.035	-0.162
19722	60824.002	13.1	3.827	-0.206
19723	60825.120	20.2	3.892	-0.153
19724	60832.246	13.1	3.987	0.245
19725	60832.965	8.2	4.182	0.216
19726	60842.593	12.5	3.956	0.202
19727	60845.547	14.2	3.849	0.125
19728	60848.460	12.2	4.088	-0.094
19729	60851.929	10.8	3.826	0.223
19730	60852.329	11.1	3.889	0.273
19731	60855.116	13.4	3.843	0.248
19732	60855.456	20.5	3.826	0.250
19733	60856.164	9.7	3.830	0.170
19734	60857.365	17.1	3.794	0.123
19735	60859.449	10.5	3.747	0.055
19736	60864.823	17.6	3.854	0.206
19737	60869.351	8.8	3.807	0.250
19738	60870.128	7.4	3.742	0.681
19739	60873.876	7.7	3.529	0.052
19740	60879.715	9.7	3.770	0.056
19741	60882.127	14.8	3.803	0.057
19742	60884.419	13.4	3.875	0.076
19743	60886.461	16.8	4.042	-0.138
19744	60890.396	8.2	4.241	-0.120
19745	60890.545	10.2	4.165	-0.210
19746	60898.830	14.5	4.177	-0.004
19747	60899.737	12.8	3.883	-0.056
19748	60901.404	19.6	3.772	-0.205
19749	60904.420	13.4	3.841	-0.219
19750	60904.893	11.1	3.943	-0.105
19751	60905.400	8.8	3.940	-0.033
19752	60905.909	7.1	3.868	-0.093
19753	60906.835	13.4	3.988	0.035
19754	60908.103	13.1	3.898	-0.146
19755	60908.450	17.6	3.874	-0.221
19756	60911.515	8.0	3.834	-0.165
19757	60916.604	7.1	3.669	-0.126
19758	60923.483	13.1	4.054	0.026
19759	60923.734	11.1	3.998	0.016
19760	60924.256	18.5	4.012	0.049
19761	60927.394	13.1	3.933	0.045
19762	60927.997	7.7	3.846	0.081
19763	60929.344	13.1	3.736	0.159
19764	60934.328	14.5	4.027	-0.335
19765	60937.153	9.7	3.773	-0.253
19766	60937.778	16.5	3.848	-0.260
19767	60938.890	13.4	3.907	-0.212
19768	60938.973	17.6	3.915	-0.230
19769	60939.798	18.5	4.012	-0.199
19770	60942.357	14.8	3.871	-0.228
19771	60942.738	11.4	3.964	-0.180
19772	60944.156	12.5	3.832	0.063
19773	60944.518	8.8	3.782	0.168
19774	60945.365	8.8	3.788	0.093
19775	60948.200	11.9	3.894	-0.422
