DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:31:07
-2050.000 mm;0.000 mm;40.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
2642	9183.927	13.4	3.593	-0.048
2643	9183.983	15.4	3.523	-0.015
2644	9185.617	6.0	3.110	-0.430
2645	9187.313	15.6	3.534	-0.395
2646	9187.640	10.2	3.494	-0.286
2647	9188.144	18.5	3.475	-0.086
2648	9189.496	17.1	3.329	-0.839
2649	9189.642	10.8	3.307	-0.830
2650	9190.680	22.2	3.220	-0.741
2651	9191.992	19.6	2.871	-0.623
2652	9193.019	13.9	3.258	-0.344
2653	9200.406	14.5	3.870	-0.086
2654	9201.795	17.1	3.683	-0.192
2655	9201.862	7.4	3.749	-0.210
2656	9202.638	15.4	3.767	-0.212
2657	9203.571	13.7	3.800	-0.331
2658	9203.826	12.5	3.805	-0.305
2659	9204.610	10.2	3.777	-0.416
2660	9204.708	8.8	3.679	-0.333
2661	9207.969	20.5	3.521	-0.291
2662	9208.767	16.8	3.528	-0.305
2663	9213.811	7.4	3.271	0.110
2664	9220.721	8.5	3.666	0.090
2665	9221.598	17.1	3.683	0.108
2666	9221.626	14.5	3.652	0.303
2667	9222.955	9.4	3.649	0.057
2668	9224.340	13.7	3.561	0.043
2669	9224.473	13.9	3.590	0.152
2670	9226.956	11.7	3.632	0.070
2671	9227.862	16.2	3.708	0.197
2672	9232.084	18.5	3.436	-0.393
2673	9232.360	18.5	3.458	-0.242
2674	9237.188	13.1	3.653	-0.280
2675	9237.839	14.2	3.767	-0.027
2676	9238.635	3.4	3.495	0.259
2677	9239.964	8.0	3.656	-0.230
2678	9242.110	18.2	3.752	-0.293
2679	9243.227	9.7	3.701	-0.115
2680	9245.697	10.8	3.738	-0.410
2681	9246.438	9.7	3.660	-0.369
2682	9248.077	13.4	3.975	-0.497
2683	9250.289	9.7	3.918	-0.445
2684	9252.337	9.1	3.715	-0.407
2685	9252.797	16.5	3.617	-0.388
2686	9255.869	16.8	3.005	-0.504
2687	9257.175	13.1	3.380	-0.120
2688	9258.266	21.6	3.485	-0.605
2689	9259.208	17.1	3.810	-0.104
2690	9261.152	17.1	3.357	-0.136
2691	9268.736	22.5	2.384	0.584
2692	9269.590	18.8	2.541	0.256
2693	9269.648	20.8	2.944	0.257
2694	9271.707	11.7	2.314	0.181
2695	9271.948	17.4	2.715	-0.170
2696	9272.729	13.9	2.878	0.420
2697	9281.530	26.2	2.040	0.502
2698	9282.482	18.2	2.816	0.103
2699	9286.899	7.4	2.902	0.450
2700	9290.309	16.5	2.568	0.106
2701	9292.034	14.2	2.664	0.059
2702	9294.027	18.8	2.673	-0.077
2703	9295.616	13.1	2.525	0.149
2704	9303.883	29.0	2.059	0.024
2705	9304.824	5.4	2.013	0.023
2706	9305.323	26.5	2.015	-0.373
2707	9305.734	22.5	2.109	-0.586
2708	9307.963	30.2	2.295	-0.050
2709	9309.601	29.9	2.083	0.271
2710	9310.055	17.9	2.093	0.312
2711	9313.835	10.2	2.949	0.137
2712	9317.413	13.1	2.416	0.176
2713	9319.813	7.4	2.626	-0.132
2714	9323.352	13.9	3.127	-0.633
2715	9328.505	18.5	2.854	-0.503
2716	9336.249	18.8	2.932	-0.243
2717	9337.092	23.9	2.973	-0.206
2718	9338.138	11.9	2.729	-0.189
2719	9338.208	14.2	2.718	-0.243
2720	9338.517	18.5	2.717	-0.335
2721	9339.562	23.0	2.622	-0.323
2722	9340.007	28.7	2.549	-0.361
2723	9341.818	29.9	1.781	-0.258
2724	9347.689	9.7	1.817	0.026
2725	9349.977	28.4	1.925	-0.142
2726	9351.388	26.2	2.126	-0.280
2727	9353.730	12.2	2.184	-0.377
2728	9354.844	16.2	2.726	-0.612
2729	9359.066	17.6	2.692	-0.447
2730	9359.599	17.6	2.717	-0.481
2731	9360.263	22.5	2.765	-0.466
2732	9363.642	20.2	2.599	-0.439
2733	9363.908	16.8	2.561	-0.444
2734	9367.053	17.9	2.392	-0.563
2735	9367.275	17.1	2.480	-0.529
2736	9370.167	21.6	2.545	0.471
2737	9375.704	18.5	2.571	0.110
2738	9377.509	24.5	2.514	0.589
2739	9378.284	17.4	2.621	0.626
2740	9380.438	20.2	2.597	0.653
2741	9380.806	18.5	2.668	0.628
2742	9383.920	13.9	3.082	0.515
2743	9384.111	30.4	3.072	0.585
2744	9384.220	17.6	3.021	0.651
2745	9384.448	8.8	3.013	0.731
2746	9394.991	20.5	3.245	0.132
2747	9406.693	16.8	3.135	-0.160
2748	9410.159	23.3	3.001	-0.314
2749	9414.454	14.5	3.142	-0.309
2750	9417.166	17.9	2.898	-0.313
2751	9418.091	18.8	2.523	-0.245
2752	9422.063	21.3	2.594	-0.074
2753	9426.952	15.9	2.620	-0.458
2754	9431.345	16.8	2.523	0.029
2755	9436.568	23.6	2.547	-0.112
2756	9437.887	27.6	2.497	-0.269
2757	9442.545	13.1	2.992	-0.110
2758	9443.113	10.2	2.904	-0.088
2759	9443.940	19.3	2.785	-0.056
2760	9451.621	19.1	2.203	-0.092
2761	9454.787	19.1	2.625	0.280
2762	9456.522	20.5	2.568	0.333
2763	9458.774	20.8	2.752	-0.267
2764	9461.032	8.8	2.725	-0.265
2765	9463.399	3.7	2.537	-0.104
2766	9463.599	16.5	2.629	0.066
2767	9467.475	17.6	3.030	-0.162
2768	9476.066	10.0	2.594	-0.157
2769	9478.139	20.5	2.242	-0.596
2770	9478.882	3.4	2.405	-0.468
2771	9482.619	21.0	2.110	-0.110
2772	9482.726	40.4	2.049	-0.106
2773	9487.160	14.8	2.483	-0.087
2774	9495.636	11.4	2.935	-0.021
2775	9496.168	20.8	2.851	0.265
2776	9497.167	27.0	2.865	0.146
2777	9507.055	12.5	3.130	-0.082
2778	9507.481	7.4	3.375	-0.111
2779	9510.529	15.4	3.003	0.066
2780	9511.250	17.1	3.100	0.064
2781	9512.646	16.2	3.030	0.094
2782	9513.959	12.5	3.396	0.057
2783	9518.251	14.2	3.409	-0.075
2784	9521.172	14.5	3.220	0.252
2785	9521.274	19.3	3.185	0.152
2786	9522.427	21.0	3.072	-0.035
2787	9522.615	18.8	3.042	-0.031
2788	9522.797	25.6	2.912	0.041
2789	9523.592	10.0	2.926	-0.154
2790	9523.658	22.2	2.923	-0.146
2791	9525.777	21.9	2.732	-0.390
2792	9529.100	14.8	2.918	-0.047
2793	9533.858	11.9	2.932	0.093
2794	9540.128	16.8	2.967	-0.432
2795	9540.568	20.5	2.927	-0.362
2796	9541.739	21.9	2.776	-0.278
2797	9541.775	20.2	2.761	-0.285
2798	9553.698	20.2	3.093	0.152
2799	9555.888	19.3	3.120	-0.053
2800	9556.370	13.7	3.125	-0.290
2801	9557.500	14.8	3.162	-0.173
2802	9558.259	7.7	3.184	-0.171
2803	9559.070	18.8	3.188	-0.135
2804	9561.860	9.1	3.254	0.147
2805	9562.226	16.5	3.356	0.149
2806	9564.892	16.8	3.131	-0.024
2807	9565.119	30.2	3.244	0.099
2808	9569.818	14.2	2.661	-0.151
2809	9570.413	11.9	2.670	-0.249
2810	9570.837	8.8	2.571	-0.108
2811	9573.429	15.6	2.759	-0.280
2812	9578.452	29.3	2.763	-0.279
2813	9581.265	12.8	2.970	-0.264
2814	9584.946	13.4	3.008	0.151
2815	9586.269	13.1	3.253	-0.227
2816	9587.155	16.2	3.482	-0.064
2817	9592.314	10.5	2.786	0.283
2818	9593.771	25.0	2.510	0.247
2819	9593.875	20.8	2.486	0.245
2820	9594.810	19.1	2.612	0.112
2821	9600.986	11.4	2.276	-0.007
2822	9601.928	21.6	2.160	0.101
2823	9606.046	12.8	2.612	0.307
2824	9606.137	12.5	2.605	0.348
2825	9607.058	20.2	2.772	0.063
2826	9611.430	17.9	2.895	0.037
2827	9615.865	21.6	3.027	-0.736
2828	9621.253	16.2	2.604	-0.422
2829	9621.599	24.7	2.523	-0.373
2830	9623.401	17.4	2.709	-0.020
2831	9627.039	11.9	2.291	0.190
2832	9632.042	41.2	2.424	-0.205
2833	9633.938	17.9	3.046	0.494
2834	9637.123	17.6	2.865	0.310
2835	9641.577	16.8	3.062	0.097
2836	9644.578	4.6	3.209	-0.309
2837	9645.634	22.2	3.310	-0.301
2838	9646.472	23.0	3.231	-0.197
2839	9647.171	20.8	3.141	-0.156
2840	9648.627	4.6	3.183	-0.309
2841	9653.573	19.6	3.209	-0.303
2842	9656.070	19.1	3.412	-0.305
2843	9656.574	16.8	3.588	-0.221
2844	9658.021	24.5	3.768	-0.409
2845	9658.743	20.2	3.733	-0.381
2846	9659.501	10.0	3.596	-0.442
2847	9662.512	11.9	3.828	-0.609
2848	9662.675	13.1	3.781	-0.659
2849	9662.691	13.4	3.793	-0.706
2850	9663.013	17.1	3.780	-0.715
2851	9664.529	14.5	3.980	-0.996
2852	9670.777	6.5	3.603	-0.920
2853	9675.066	12.8	3.342	-1.104
2854	9679.303	13.1	3.411	-1.397
2855	9679.823	16.8	3.374	-1.353
2856	9680.610	13.7	3.287	-1.166
2857	9680.642	15.6	3.341	-1.277
2858	9687.934	12.2	2.881	-1.106
2859	9689.496	23.9	2.797	-0.927
2860	9691.973	12.8	2.901	-1.003
2861	9692.326	23.0	2.921	-1.108
2862	9692.795	21.3	2.839	-1.088
2863	9694.138	20.2	2.932	-0.655
2864	9696.446	17.1	3.048	-0.519
2865	9697.182	14.8	3.112	-0.451
2866	9698.017	16.8	3.034	-0.446
2867	9703.002	17.1	3.048	-0.196
2868	9704.000	4.8	2.864	-0.262
2869	9707.122	17.9	2.760	-0.122
2870	9708.843	10.8	2.602	-0.000
2871	9710.662	21.6	2.754	-0.097
2872	9710.894	22.5	2.803	-0.089
2873	9713.665	20.5	3.005	-0.127
2874	9714.877	15.9	3.244	-0.022
2875	9719.625	19.6	2.940	-0.035
2876	9726.172	18.8	2.669	-0.032
2877	9726.431	20.2	2.623	-0.041
2878	9731.687	18.2	3.166	-0.426
2879	9732.724	22.5	3.011	-0.480
2880	9734.884	14.2	3.244	-0.750
2881	9734.920	9.1	3.306	-0.635
2882	9739.880	23.9	3.398	0.338
2883	9745.297	20.5	2.704	0.446
2884	9748.084	12.8	3.870	0.353
2885	9751.612	13.7	4.275	-0.057
2886	9751.983	11.4	4.210	-0.050
2887	9752.967	6.3	4.024	-0.059
2888	9753.215	17.4	4.106	-0.032
2889	9754.713	15.9	3.894	0.024
2890	9756.438	14.5	3.852	-0.124
2891	9756.563	9.4	3.782	-0.159
2892	9761.644	19.6	3.441	-0.457
2893	9762.892	15.6	3.336	-0.248
2894	9764.391	14.8	3.374	0.142
2895	9767.817	15.6	3.293	-0.019
2896	9768.896	15.1	3.325	-0.176
2897	9775.199	3.7	3.041	-0.442
2898	9780.108	13.9	2.959	-0.430
2899	9780.420	14.2	3.044	-0.422
2900	9784.094	20.5	3.198	-0.452
2901	9787.400	15.6	3.261	-0.091
2902	9790.096	18.8	3.112	-0.243
2903	9795.135	17.6	3.411	-0.442
2904	9795.812	10.8	3.430	-0.483
2905	9797.954	15.4	3.418	-0.507
2906	9801.026	11.1	3.685	-0.683
2907	9805.624	11.9	3.597	-0.631
2908	9807.104	19.3	3.533	-0.574
2909	9812.648	17.4	3.263	-0.431
2910	9813.070	10.0	3.317	-0.264
2911	9813.357	12.5	3.204	-0.089
2912	9814.248	12.2	3.327	-0.147
2913	9816.825	16.5	3.294	-0.279
2914	9819.785	20.5	3.202	-0.258
2915	9825.647	12.5	3.011	-0.505
2916	9826.322	17.4	3.070	-0.597
2917	9833.772	13.1	3.126	-0.003
2918	9834.261	19.3	3.074	0.048
2919	9837.305	10.2	2.658	-0.004
2920	9838.279	12.5	2.719	0.053
2921	9839.637	26.5	2.575	-0.102
2922	9845.457	20.5	2.990	0.077
2923	9845.513	13.1	2.993	0.026
2924	9848.679	11.4	2.979	-0.338
2925	9857.093	19.9	2.981	0.179
2926	9857.741	34.7	3.201	0.098
2927	9858.601	15.4	2.971	-0.098
2928	9860.451	11.4	2.999	-0.041
2929	9862.556	15.9	3.189	0.041
2930	9868.642	11.9	3.391	-0.091
2931	9869.493	11.9	3.566	-0.175
2932	9870.203	8.8	3.349	-0.264
2933	9870.674	14.5	3.448	-0.396
2934	9871.306	15.4	3.281	-0.444
2935	9873.477	16.2	3.286	-0.710
2936	9877.373	11.9	2.955	0.155
2937	9878.494	15.4	2.884	0.491
2938	9878.663	10.2	2.866	0.602
2939	9879.785	16.5	2.733	0.431
2940	9880.037	9.4	2.731	0.580
2941	9882.279	20.2	2.681	0.445
2942	9882.559	22.2	2.687	0.502
2943	9883.175	32.1	2.436	0.457
2944	9885.386	29.3	2.356	0.911
2945	9885.742	15.9	2.426	0.949
2946	9886.225	5.1	2.517	0.874
2947	9887.069	17.1	2.589	0.527
2948	9887.845	18.8	2.535	0.186
2949	9889.142	29.3	2.707	0.161
2950	9893.664	18.5	3.238	-0.056
2951	9894.113	17.1	3.207	-0.042
2952	9896.871	14.8	3.047	-0.073
2953	9897.685	17.9	3.033	-0.412
2954	9902.135	18.2	2.653	0.446
2955	9906.332	10.0	2.876	0.109
2956	9906.477	20.8	2.951	0.081
2957	9906.785	17.9	2.860	0.122
2958	9908.192	19.9	2.700	0.212
2959	9909.763	11.7	2.627	0.492
2960	9915.130	13.7	2.937	0.498
2961	9915.149	19.9	2.931	0.457
2962	9916.610	10.2	2.904	0.328
2963	9923.808	17.4	3.078	0.123
2964	9924.446	15.4	2.987	0.201
2965	9924.975	12.8	3.056	0.199
2966	9929.363	20.8	2.695	0.135
2967	9930.546	5.4	2.618	0.143
2968	9931.946	14.5	2.668	0.060
2969	9933.985	13.9	2.619	0.035
2970	9941.659	22.8	2.808	0.073
2971	9942.769	20.2	2.733	0.196
2972	9945.214	21.0	2.711	0.246
2973	9945.828	17.1	2.654	0.018
2974	9949.847	21.9	2.588	0.069
2975	9950.312	23.9	2.499	0.086
2976	9952.999	17.4	2.473	0.028
2977	9954.652	21.9	2.543	-0.024
2978	9956.694	18.2	2.402	-0.142
2979	9956.940	29.9	2.416	-0.227
2980	9964.378	20.5	2.130	-0.045
2981	9967.884	27.9	1.729	0.306
2982	9977.460	30.7	1.946	0.460
2983	9984.140	26.5	2.098	0.720
2984	9985.577	15.9	1.866	0.603
2985	9985.818	15.1	1.821	0.614
2986	9990.580	25.3	1.986	-0.003
2987	9995.720	17.1	1.908	0.338
2988	10006.501	18.8	1.807	0.142
2989	10008.042	18.5	1.362	0.547
2990	10014.057	26.2	1.942	0.782
2991	10016.577	28.7	2.072	0.287
2992	10019.559	15.6	2.186	1.332
2993	10020.293	21.9	1.956	1.293
2994	10022.697	21.0	1.650	0.848
2995	10024.089	24.2	1.779	0.384
2996	10030.129	26.5	1.888	-0.138
2997	10031.067	15.6	1.931	0.002
2998	10032.383	47.2	1.554	0.264
2999	10033.839	29.6	1.772	-0.069
3000	10040.671	53.2	1.281	0.753
3001	10045.593	15.6	2.126	1.186
3002	10046.928	23.3	1.988	1.092
3003	10058.381	14.2	3.088	0.537
3004	10060.236	20.8	2.798	0.398
3005	10063.575	24.5	2.304	0.388
3006	10064.939	32.7	2.301	0.253
3007	10065.471	13.9	2.162	-0.072
3008	10070.946	25.0	2.051	-0.464
3009	10082.132	21.3	2.231	-0.094
3010	10084.274	31.9	2.171	-0.110
3011	10086.544	20.8	2.012	0.201
3012	10087.003	30.4	2.101	0.240
3013	10092.548	25.0	2.356	-0.114
3014	10092.580	13.9	2.291	0.052
3015	10098.513	21.6	2.561	-0.033
3016	10103.699	23.9	2.413	0.007
3017	10112.666	22.8	2.463	0.167
3018	10113.093	27.0	2.447	0.142
3019	10114.248	16.2	2.405	0.101
3020	10116.424	17.9	2.377	-0.048
3021	10120.241	22.2	2.463	-0.084
3022	10124.237	19.9	2.286	0.193
3023	10124.374	22.2	2.285	0.237
3024	10126.590	15.9	2.514	0.384
3025	10130.569	11.1	2.705	-0.209
3026	10132.508	22.5	2.648	-0.101
3027	10133.231	18.2	2.516	-0.123
3028	10134.511	31.3	2.269	-0.310
3029	10135.388	23.6	2.238	-0.331
3030	10138.739	21.9	2.193	-0.297
3031	10145.927	25.9	2.497	-0.453
3032	10154.319	28.4	2.775	-0.337
3033	10155.497	20.8	2.791	-0.190
3034	10157.726	21.0	2.697	-0.340
3035	10163.072	15.6	2.293	-0.098
3036	10163.629	17.6	2.473	-0.019
3037	10166.624	17.9	2.303	0.858
3038	10167.428	22.8	2.276	0.971
3039	10167.646	25.9	2.288	0.927
3040	10168.278	23.9	2.263	0.823
3041	10176.848	8.2	2.248	-0.177
3042	10177.003	27.3	2.245	-0.185
3043	10178.438	15.4	2.190	-0.155
3044	10180.483	28.4	2.183	0.371
3045	10181.638	20.8	2.549	0.097
3046	10183.837	16.2	2.559	0.194
3047	10185.372	17.1	2.891	0.118
3048	10185.551	13.4	2.965	0.123
3049	10190.448	15.4	2.805	-0.281
3050	10191.176	19.1	3.038	-0.517
3051	10194.249	17.1	3.172	0.138
3052	10196.135	19.6	2.756	0.197
3053	10204.301	17.4	3.052	0.058
3054	10205.576	13.1	3.067	0.104
3055	10205.994	9.1	3.115	0.085
3056	10230.920	53.5	1.024	-0.023
3057	10236.171	51.8	1.122	0.437
3058	10241.936	17.9	2.470	0.076
3059	10245.474	27.9	2.591	-0.089
3060	10247.646	15.1	2.410	-0.290
3061	10247.803	19.6	2.357	-0.336
3062	10248.307	22.5	2.517	-0.145
3063	10249.886	19.3	2.734	-0.297
3064	10251.425	21.0	2.367	-0.018
3065	10252.678	20.2	1.870	0.064
3066	10253.469	34.4	1.650	0.161
3067	10254.852	21.0	1.760	0.252
3068	10255.464	30.7	1.958	0.246
3069	10259.254	14.2	2.366	0.214
3070	10259.478	24.7	2.509	0.148
3071	10261.466	13.9	2.111	-0.122
3072	10282.824	21.6	2.899	-0.449
3073	10282.860	18.5	2.894	-0.561
3074	10283.393	12.5	3.132	-0.625
3075	10290.185	20.5	2.463	1.093
3076	10290.338	15.6	2.441	1.051
3077	10296.061	21.3	2.427	0.688
3078	10301.878	11.9	3.149	0.335
3079	10303.875	10.2	3.383	0.701
3080	10306.478	17.4	2.736	0.318
3081	10307.606	19.6	2.460	0.086
3082	10314.200	11.4	3.655	-0.411
3083	10319.219	11.1	3.421	-0.437
3084	10319.960	22.2	3.483	-0.471
3085	10338.644	13.7	3.003	-0.622
3086	10341.949	14.2	3.296	-0.419
3087	10342.008	13.4	3.273	-0.443
3088	10348.712	14.5	2.872	-0.037
3089	10359.347	19.1	3.282	-0.239
3090	10360.710	33.0	3.191	-0.247
3091	10360.866	25.9	3.143	-0.246
3092	10361.628	13.1	3.043	-0.221
3093	10364.219	16.8	2.904	-0.059
3094	10367.902	13.7	3.107	-0.064
3095	10367.986	8.2	3.020	-0.171
3096	10370.787	21.3	2.808	-0.067
3097	10371.536	18.8	2.699	-0.433
3098	10373.246	24.5	2.685	-0.310
3099	10377.887	21.9	2.757	0.230
3100	10381.221	19.1	2.295	-0.305
3101	10389.211	18.8	2.829	0.170
3102	10401.329	13.9	2.883	-0.814
3103	10405.074	15.9	2.744	-0.319
3104	10411.297	15.6	3.317	-0.045
3105	10419.270	24.2	3.071	0.401
3106	10422.829	17.6	2.911	-0.260
3107	10432.204	13.4	3.343	0.081
3108	10453.595	11.9	3.202	0.101
3109	10455.614	24.5	3.197	0.034
3110	10461.821	10.0	3.120	0.040
3111	10482.244	11.4	3.388	0.205
3112	10494.901	8.2	3.320	0.136
3113	10499.793	11.4	3.159	-0.239
3114	10501.262	16.8	3.380	-0.105
3115	10503.818	12.5	3.524	-0.094
3116	10504.279	14.2	3.552	-0.110
3117	10512.898	14.2	3.474	-0.325
3118	10514.800	16.2	3.381	-0.456
3119	10517.322	12.5	3.311	-0.198
3120	10522.179	19.9	3.757	-0.400
3121	10522.474	6.3	3.815	-0.458
3122	10524.027	13.9	3.835	-0.425
3123	10524.387	9.1	3.796	-0.291
3124	10534.735	9.1	3.460	-0.126
3125	10555.281	20.2	2.453	-0.215
3126	10557.176	4.8	2.284	-0.243
3127	10562.566	22.5	2.397	-0.041
3128	10574.158	24.5	2.670	0.132
3129	10574.788	13.9	2.487	0.215
3130	10577.760	10.8	2.761	-0.127
3131	10579.209	12.2	2.878	-0.140
3132	10582.684	19.9	2.775	-0.046
3133	10587.434	13.7	3.307	-0.073
3134	10588.480	15.9	3.258	0.028
3135	10594.182	20.5	2.854	-0.233
3136	10599.839	15.6	2.944	-0.465
3137	10600.648	20.2	2.974	-0.440
3138	10608.156	12.2	4.102	-0.618
3139	10610.107	13.4	4.284	-0.961
3140	10614.089	29.0	3.935	0.416
3141	10629.506	13.1	3.534	-0.132
3142	10631.015	10.2	3.111	-0.249
3143	10635.315	19.1	4.105	-0.646
3144	10639.051	11.9	4.227	-0.595
3145	10639.994	15.1	3.943	-0.600
3146	10642.598	13.4	4.221	-0.604
3147	10645.760	11.9	3.274	-0.741
3148	10646.217	18.2	3.302	-0.696
3149	10654.463	12.5	3.340	-0.360
3150	10657.666	12.5	3.736	-0.221
3151	10659.470	14.2	3.626	-0.208
3152	10659.618	13.1	3.535	-0.250
3153	10663.598	10.8	3.471	-0.215
3154	10663.665	14.2	3.495	-0.212
3155	10668.440	25.3	1.693	1.219
3156	10674.353	12.2	2.546	0.118
3157	10693.595	9.1	3.335	0.247
3158	10702.871	14.8	3.636	-0.018
3159	10704.967	11.4	3.156	-0.357
3160	10706.546	13.7	2.734	0.382
3161	10711.941	19.9	3.129	-0.428
3162	10724.003	18.2	2.563	-0.282
3163	10727.809	14.8	3.261	0.273
3164	10728.071	10.0	3.267	0.347
3165	10732.443	25.0	2.331	0.284
3166	10741.543	18.5	3.164	-0.123
3167	10741.616	18.2	3.170	-0.127
3168	10743.718	13.9	3.554	-0.089
3169	10751.769	10.5	3.473	-0.155
3170	10751.991	15.6	3.491	-0.043
3171	10758.707	10.2	3.243	0.448
3172	10763.859	25.6	2.840	0.313
3173	10765.300	17.6	3.395	0.165
3174	10766.515	16.2	3.587	-0.225
3175	10770.889	12.2	3.469	0.815
3176	10778.462	9.7	4.170	-0.296
3177	10779.368	12.8	4.045	0.094
3178	10785.822	11.1	4.085	-0.372
3179	10792.597	14.2	4.388	-0.146
3180	10792.866	17.9	4.360	-0.086
3181	10795.367	13.7	4.328	-0.406
3182	10795.493	11.9	4.320	-0.412
3183	10805.128	12.5	4.176	0.137
3184	10806.128	14.8	4.003	0.253
3185	10806.789	12.5	3.963	0.244
3186	10806.929	8.5	3.982	0.217
3187	10814.094	7.7	3.708	-0.460
3188	10822.348	11.7	4.183	-0.059
3189	10822.641	11.1	4.182	0.074
3190	10828.081	21.0	3.940	-0.157
3191	10828.784	10.0	3.949	-0.107
3192	10829.305	12.2	3.881	-0.174
3193	10831.040	12.2	3.999	-0.135
3194	10832.755	13.9	4.114	-0.149
3195	10838.291	8.2	3.717	0.159
3196	10850.151	8.5	3.329	-0.295
3197	10852.032	10.2	3.442	-0.518
3198	10854.821	15.4	3.701	-0.493
3199	10864.016	10.0	3.861	-0.344
3200	10865.511	10.2	3.564	-0.352
3201	10868.379	11.7	4.056	-0.457
3202	10876.057	10.2	3.386	0.014
3203	10878.258	15.4	3.171	-0.068
3204	10883.348	14.8	3.504	-0.346
3205	10885.568	12.2	3.164	-0.215
3206	10896.550	15.9	2.823	-0.185
3207	10910.892	14.2	2.532	-0.087
3208	10920.421	14.2	3.043	-0.257
3209	10926.599	15.4	3.552	-0.568
3210	10928.562	15.6	3.458	-0.626
3211	10929.502	18.2	3.516	-0.753
3212	10929.614	15.9	3.538	-0.788
3213	10930.739	16.2	3.341	-0.338
3214	10931.016	13.1	3.367	-0.369
3215	10931.123	18.8	3.280	-0.344
3216	10953.757	19.1	3.129	0.007
3217	10954.369	18.5	3.227	-0.202
3218	10957.697	16.8	2.858	-0.054
3219	10964.808	21.9	2.324	0.321
3220	10967.441	19.9	2.352	0.514
3221	10970.919	17.9	3.300	0.066
3222	10971.126	4.8	3.266	-0.054
3223	10974.277	17.1	3.182	-0.439
3224	10976.185	6.0	3.496	-0.445
3225	10978.770	14.5	3.436	-0.430
3226	10982.685	15.6	3.459	-0.114
3227	10984.370	25.6	3.052	0.154
3228	10988.455	7.1	3.120	-0.075
3229	10997.822	15.9	3.231	-0.167
3230	11001.290	16.2	3.385	-0.202
3231	11001.357	14.5	3.356	-0.205
3232	11001.589	17.9	3.436	-0.264
3233	11003.265	22.5	3.505	-0.216
3234	11003.953	22.8	3.406	0.115
3235	11005.269	14.5	3.251	-0.004
3236	11006.636	16.8	3.343	0.015
3237	11006.729	17.6	3.322	0.088
3238	11011.030	16.8	3.256	-0.128
3239	11011.176	23.3	3.385	-0.134
3240	11014.139	7.4	3.198	-0.520
3241	11018.404	11.9	3.166	-0.334
3242	11024.175	11.9	3.129	-0.157
3243	11027.425	17.9	2.604	0.271
3244	11030.895	13.9	2.708	0.343
3245	11034.548	19.9	2.548	-0.148
3246	11039.087	21.3	2.643	0.164
3247	11041.085	19.1	2.414	0.035
3248	11044.331	10.0	2.618	0.212
3249	11049.458	15.9	2.807	-0.037
3250	11049.911	12.5	2.796	-0.057
3251	11054.382	11.4	2.679	-0.070
3252	11056.338	18.8	2.693	-0.046
3253	11057.272	14.5	2.754	-0.033
3254	11057.600	21.3	2.761	0.013
3255	11061.758	17.1	2.659	-0.101
3256	11070.369	31.9	2.407	0.077
3257	11073.295	17.1	2.488	0.149
3258	11078.261	14.8	2.261	0.184
3259	11080.757	21.6	2.505	0.187
3260	11086.445	21.9	2.777	-0.280
3261	11088.046	9.1	2.634	-0.239
3262	11094.152	29.6	2.308	0.026
3263	11103.021	32.1	1.898	0.410
3264	11110.074	13.7	3.264	0.469
3265	11112.867	17.9	2.828	-0.112
3266	11126.777	23.6	2.641	0.452
3267	11140.807	13.1	3.015	-0.101
3268	11152.660	9.1	2.474	-0.261
3269	11153.017	15.9	2.627	-0.198
3270	11154.509	18.2	2.720	-0.160
3271	11160.474	19.6	2.688	-0.777
3272	11163.567	19.1	3.059	0.454
3273	11171.563	11.7	2.890	-0.201
3274	11175.028	16.8	2.642	0.055
3275	11180.380	8.5	3.089	0.035
3276	11182.494	13.4	2.998	-0.217
3277	11186.995	22.5	2.456	-0.141
3278	11191.080	18.5	2.395	0.249
3279	11192.486	22.2	2.576	0.295
3280	11215.740	8.8	2.551	0.190
3281	11219.765	19.1	2.301	-0.201
3282	11220.702	17.6	2.835	0.081
3283	11236.352	11.4	2.926	-0.549
3284	11237.790	10.2	3.083	0.242
3285	11239.066	21.9	3.168	-0.045
3286	11239.099	17.6	3.168	-0.068
3287	11250.693	18.5	3.067	-0.246
3288	11251.022	17.9	3.108	-0.138
3289	11254.411	20.8	2.896	-0.299
3290	11269.356	20.5	2.272	-0.427
3291	11272.087	15.9	2.470	-0.485
3292	11272.939	18.2	2.407	-0.546
3293	11275.966	30.2	2.557	-0.460
3294	11279.546	24.5	2.427	-0.237
3295	11280.801	15.6	2.598	-0.416
3296	11285.730	17.1	2.079	-0.726
3297	11298.277	14.8	2.588	-0.346
3298	11305.119	13.4	2.595	0.027
3299	11307.975	25.9	2.473	0.044
3300	11313.465	14.2	2.490	0.061
3301	11314.879	20.5	2.415	0.153
3302	11317.822	23.9	2.324	0.274
3303	11322.878	24.2	2.183	0.041
3304	11330.621	8.8	2.160	0.059
3305	11332.887	32.1	2.192	0.056
3306	11334.191	21.3	2.184	-0.015
3307	11336.295	19.9	2.172	-0.113
3308	11338.736	29.0	2.110	-0.059
3309	11341.598	35.3	2.130	-0.211
3310	11342.224	13.9	2.219	-0.090
3311	11344.280	17.4	2.408	-0.007
3312	11349.015	14.2	2.294	-0.069
3313	11349.993	19.3	2.296	-0.128
