DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:55:43
-2050.000 mm;0.000 mm;110.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
5307	15011.012	13.4	2.869	0.561
5308	15011.794	12.5	2.910	0.389
5309	15013.190	10.0	2.793	0.201
5310	15014.516	13.9	2.664	0.220
5311	15022.627	13.1	2.994	0.223
5312	15026.445	11.7	3.107	0.422
5313	15027.041	23.6	2.983	0.330
5314	15028.290	17.1	3.043	0.356
5315	15032.861	24.7	2.422	0.397
5316	15033.657	22.2	2.450	0.525
5317	15033.847	26.5	2.426	0.486
5318	15033.948	11.9	2.423	0.451
5319	15034.611	25.9	2.315	0.455
5320	15037.594	9.1	2.504	0.064
5321	15038.666	16.2	3.009	0.089
5322	15039.907	18.8	3.104	-0.079
5323	15041.446	14.2	3.141	-0.168
5324	15044.491	17.4	3.289	-0.506
5325	15054.119	18.2	2.829	-0.785
5326	15054.758	12.5	2.896	-0.569
5327	15056.022	13.4	3.065	-0.505
5328	15056.253	8.8	3.040	-0.565
5329	15057.030	15.6	3.181	-0.630
5330	15058.072	18.5	3.158	-0.290
5331	15058.399	16.2	3.111	-0.245
5332	15061.029	21.3	2.786	-0.180
5333	15062.148	21.9	2.980	-0.753
5334	15062.773	7.1	2.964	-0.644
5335	15063.390	17.4	2.826	-0.631
5336	15068.011	8.5	2.707	0.044
5337	15069.287	16.8	2.593	-0.095
5338	15069.466	23.0	2.605	-0.060
5339	15071.264	20.2	3.217	-0.178
5340	15072.233	10.2	3.099	-0.281
5341	15077.295	20.2	2.907	-0.542
5342	15083.037	18.5	2.624	0.426
5343	15086.883	17.6	2.390	0.318
5344	15087.764	15.9	2.612	0.290
5345	15089.246	15.6	2.638	0.273
5346	15094.882	15.4	2.770	0.394
5347	15095.762	18.5	2.938	0.161
5348	15096.400	15.4	3.142	0.185
5349	15098.636	7.1	3.619	-0.123
5350	15099.884	17.1	3.343	-0.342
5351	15101.793	18.5	2.772	0.004
5352	15102.386	27.3	2.642	0.319
5353	15103.964	19.1	2.770	0.415
5354	15104.494	21.6	2.746	0.356
5355	15104.847	19.3	2.735	0.347
5356	15108.593	21.0	3.626	-0.356
5357	15111.846	13.4	3.821	-0.343
5358	15114.075	8.5	3.714	-0.016
5359	15114.575	20.5	3.876	-0.004
5360	15118.675	11.1	3.991	-0.385
5361	15125.917	9.4	4.128	0.328
5362	15126.860	13.1	4.128	0.128
5363	15132.247	9.4	3.495	-0.130
5364	15135.988	14.2	3.771	-0.230
5365	15140.692	15.6	3.700	-0.418
5366	15141.017	22.8	3.735	-0.473
5367	15141.359	14.2	3.645	-0.383
5368	15145.476	10.2	3.625	-0.370
5369	15147.010	15.9	3.633	-0.022
5370	15148.261	13.9	3.615	0.253
5371	15151.893	6.5	3.485	-0.029
5372	15152.070	12.2	3.599	0.135
5373	15153.267	17.1	3.504	0.229
5374	15153.601	20.5	3.494	0.029
5375	15155.528	17.1	3.653	-0.332
5376	15158.400	6.8	3.676	-0.184
5377	15161.203	10.2	3.586	0.125
5378	15162.565	13.4	3.639	0.102
5379	15162.851	11.1	3.686	0.066
5380	15180.359	17.4	3.877	-0.103
5381	15184.794	18.5	3.813	-0.098
5382	15188.764	10.0	3.962	-0.149
5383	15190.374	15.6	4.088	-0.261
5384	15192.365	13.7	4.060	-0.272
5385	15193.900	10.0	4.016	-0.246
5386	15195.435	10.8	3.996	-0.272
5387	15195.614	6.0	3.990	-0.210
5388	15197.892	11.4	4.025	-0.201
5389	15198.860	12.2	4.006	-0.181
5390	15198.878	15.1	4.047	-0.191
5391	15199.128	14.5	4.058	-0.210
5392	15200.424	12.2	3.906	-0.212
5393	15203.117	11.9	4.080	-0.247
5394	15204.341	12.2	3.942	-0.187
5395	15206.622	13.7	3.995	-0.157
5396	15206.967	10.8	3.976	-0.245
5397	15207.095	10.0	3.958	-0.165
5398	15207.489	11.9	3.956	-0.178
5399	15209.017	10.0	3.981	-0.026
5400	15210.704	10.2	3.946	-0.048
5401	15219.934	16.5	3.814	-0.362
5402	15220.807	11.7	3.843	-0.269
5403	15222.647	7.7	3.891	-0.262
5404	15225.353	16.5	3.980	-0.213
5405	15228.095	9.4	3.793	-0.364
5406	15228.174	10.2	3.818	-0.368
5407	15229.392	13.9	3.709	-0.294
5408	15233.773	12.5	3.576	-0.459
5409	15235.175	11.1	3.286	-0.337
5410	15236.955	14.5	3.398	0.306
5411	15237.692	18.5	3.247	0.252
5412	15237.921	14.8	3.198	0.138
5413	15238.761	15.9	3.398	0.098
5414	15238.801	16.2	3.368	0.053
5415	15239.432	13.4	3.431	-0.054
5416	15241.448	15.4	3.354	-0.073
5417	15248.557	18.2	3.278	-0.306
5418	15249.961	15.4	3.329	-0.353
5419	15257.805	7.4	3.549	-0.249
5420	15260.199	11.7	3.583	-0.061
5421	15260.821	8.0	3.502	-0.039
5422	15262.256	11.9	3.477	-0.105
5423	15262.537	16.5	3.439	-0.146
5424	15262.662	15.9	3.410	-0.160
5425	15263.607	17.6	3.344	-0.225
5426	15264.014	16.8	3.337	-0.269
5427	15264.161	8.2	3.440	-0.316
5428	15264.298	17.6	3.390	-0.292
5429	15265.630	12.5	3.296	-0.265
5430	15267.482	21.0	3.207	-0.267
5431	15271.192	20.5	3.194	-0.165
5432	15272.164	13.9	3.276	-0.246
5433	15280.798	20.2	3.238	-0.265
5434	15281.061	15.4	3.241	-0.356
5435	15281.441	21.9	3.239	-0.311
5436	15282.440	9.4	3.414	-0.145
5437	15282.666	15.6	3.396	-0.177
5438	15282.917	12.5	3.388	-0.206
5439	15286.313	10.5	3.310	-0.126
5440	15290.419	13.9	3.196	-0.011
5441	15290.480	13.4	3.142	-0.067
5442	15290.497	7.7	3.091	0.028
5443	15291.931	12.5	3.059	0.060
5444	15295.684	10.5	3.238	0.302
5445	15296.302	17.9	3.176	0.219
5446	15297.012	7.4	3.152	0.110
5447	15297.673	21.3	2.973	0.111
5448	15300.630	23.3	3.137	0.097
5449	15301.349	23.3	3.077	0.072
5450	15301.498	11.9	3.103	0.164
5451	15302.366	20.2	2.892	-0.062
5452	15304.061	15.9	2.891	-0.094
5453	15308.610	16.2	3.073	0.146
5454	15310.129	13.7	3.061	-0.073
5455	15313.128	16.8	3.090	0.308
5456	15318.591	18.5	2.843	-0.107
5457	15318.877	10.2	2.742	-0.140
5458	15320.508	19.9	2.990	-0.182
5459	15330.405	9.1	3.350	-0.116
5460	15333.254	15.9	3.489	-0.148
5461	15335.793	12.2	3.434	-0.347
5462	15338.038	4.6	3.665	-0.184
5463	15338.780	14.8	3.572	-0.212
5464	15340.320	14.5	3.479	-0.076
5465	15340.799	9.4	3.458	-0.122
5466	15343.087	16.8	3.247	0.083
5467	15344.987	10.2	3.231	0.218
5468	15352.590	14.8	3.778	-0.051
5469	15352.861	13.4	3.807	-0.048
5470	15353.638	19.3	3.820	0.053
5471	15356.172	11.4	3.524	0.110
5472	15358.379	12.8	3.422	0.160
5473	15358.682	18.5	3.383	0.140
5474	15360.717	12.5	3.373	-0.063
5475	15365.216	12.8	3.168	0.082
5476	15365.272	35.0	3.072	0.057
5477	15365.660	13.1	3.121	0.044
5478	15366.730	11.1	3.196	0.083
5479	15367.414	10.5	3.246	0.058
5480	15367.754	14.8	3.233	0.042
5481	15367.930	18.2	3.166	0.053
5482	15369.597	21.0	3.159	0.089
5483	15375.840	22.5	3.300	0.189
5484	15377.987	15.1	3.630	0.426
5485	15378.803	17.6	3.574	0.404
5486	15380.547	16.5	3.637	0.319
5487	15380.746	16.8	3.624	0.335
5488	15380.902	15.1	3.603	0.312
5489	15382.678	11.4	3.695	-0.144
5490	15386.272	16.8	3.683	-0.104
5491	15386.559	13.7	3.646	-0.056
5492	15389.780	6.0	3.558	0.114
5493	15390.358	15.1	3.882	0.074
5494	15392.408	10.8	3.676	-0.086
5495	15394.233	12.8	3.771	0.504
5496	15394.333	14.5	3.741	0.435
5497	15394.909	12.5	3.822	0.519
5498	15396.167	4.6	3.676	0.393
5499	15398.348	10.8	3.392	-0.153
5500	15402.912	16.2	3.683	0.003
5501	15406.075	15.4	3.707	0.020
5502	15407.457	6.8	3.738	-0.272
5503	15408.227	15.4	3.693	-0.303
5504	15410.750	15.1	3.653	-0.088
5505	15411.252	12.2	3.687	-0.018
5506	15413.000	19.6	3.597	-0.066
5507	15415.416	12.8	3.501	-0.125
5508	15417.637	14.2	3.462	-0.151
5509	15418.728	22.2	3.631	-0.017
5510	15430.335	10.5	3.573	-0.447
5511	15433.309	13.1	3.482	-0.452
5512	15439.090	13.1	3.431	-0.444
5513	15439.183	18.8	3.426	-0.420
5514	15439.730	15.6	3.433	-0.340
5515	15441.965	17.6	3.331	0.061
5516	15442.986	22.2	3.174	-0.025
5517	15443.868	22.2	3.195	-0.038
5518	15446.030	19.6	3.181	-0.078
5519	15447.262	15.4	3.150	-0.073
5520	15448.093	15.4	3.099	-0.101
5521	15448.111	16.5	3.141	-0.082
5522	15455.625	19.1	3.542	-0.091
5523	15457.956	12.2	3.663	-0.110
5524	15461.628	11.7	4.338	-0.611
5525	15471.561	15.6	4.105	-0.486
5526	15474.590	12.2	3.963	-0.683
5527	15475.311	9.1	4.048	-0.550
5528	15476.866	10.0	4.000	-0.618
5529	15479.215	13.1	4.121	-0.631
5530	15480.345	15.9	3.976	-0.482
5531	15483.980	6.5	3.835	0.140
5532	15486.477	13.7	3.796	0.617
5533	15486.848	10.2	3.700	0.411
5534	15488.779	15.1	4.111	0.372
5535	15490.214	12.8	3.705	-0.225
5536	15490.339	12.8	3.658	-0.273
5537	15496.696	9.4	3.836	0.162
5538	15498.989	15.6	3.581	-0.048
5539	15499.807	21.0	3.670	-0.411
5540	15500.768	14.2	3.462	-0.486
5541	15503.302	6.8	3.787	-0.300
5542	15506.363	21.3	3.655	-0.033
5543	15509.251	8.0	4.234	-0.302
5544	15512.556	14.5	3.892	-0.072
5545	15517.317	12.8	3.375	0.164
5546	15519.753	15.6	3.195	-0.218
5547	15520.862	15.4	3.113	-0.423
5548	15527.457	20.5	3.305	-0.103
5549	15529.472	14.5	3.125	-0.019
5550	15530.796	14.2	3.063	0.069
5551	15531.749	18.2	2.856	0.316
5552	15537.973	12.5	3.032	0.835
5553	15539.895	21.6	2.958	1.123
5554	15540.749	17.1	2.930	1.265
5555	15541.016	11.9	2.964	1.275
5556	15549.550	11.1	3.528	0.868
5557	15553.018	14.8	3.442	0.813
5558	15553.106	17.4	3.418	0.940
5559	15554.164	10.5	3.370	0.671
5560	15554.654	10.2	3.353	0.466
5561	15556.651	16.5	3.337	0.641
5562	15557.458	10.0	3.314	0.356
5563	15560.995	20.5	3.542	0.089
5564	15561.323	12.2	3.652	0.295
5565	15564.330	20.5	3.826	0.101
5566	15579.355	7.4	3.821	0.397
5567	15580.711	11.4	3.841	0.302
5568	15581.341	12.5	3.844	0.284
5569	15585.081	9.1	3.821	0.109
5570	15590.218	16.2	3.669	-0.015
5571	15598.088	14.8	4.162	0.083
5572	15600.912	13.1	4.029	-0.040
5573	15602.275	10.5	3.890	0.070
5574	15610.454	6.0	4.121	-0.179
5575	15624.146	12.2	3.943	-0.156
5576	15624.640	12.2	3.916	-0.234
5577	15640.741	12.5	3.547	0.221
5578	15646.020	17.9	3.495	-0.241
5579	15660.408	13.4	2.920	0.286
5580	15662.759	17.9	2.931	0.599
5581	15663.319	10.2	2.781	0.445
5582	15664.835	16.2	2.965	0.590
5583	15665.239	16.5	2.951	0.909
5584	15668.295	16.8	3.285	1.042
5585	15668.918	11.4	3.357	1.006
5586	15680.260	15.4	2.802	0.948
5587	15697.418	14.5	3.124	0.669
5588	15698.404	19.6	2.963	0.762
5589	15700.330	18.8	2.914	0.894
5590	15700.448	10.5	2.818	0.804
5591	15705.786	12.8	3.147	0.269
5592	15708.859	14.2	3.480	-0.040
5593	15709.449	13.7	3.466	0.126
5594	15711.484	10.8	3.542	0.205
5595	15715.934	15.6	3.685	0.056
5596	15721.168	14.5	3.810	-0.058
5597	15722.174	10.0	3.745	-0.099
5598	15728.788	10.8	3.739	-0.294
5599	15729.505	17.4	3.663	-0.313
5600	15730.698	8.5	3.612	-0.508
5601	15739.529	12.8	3.570	-0.364
5602	15743.053	21.3	3.485	0.031
5603	15743.520	18.2	3.471	0.016
5604	15748.588	11.4	3.528	0.058
5605	15751.792	16.2	3.481	-0.076
5606	15752.542	11.7	3.285	-0.156
5607	15753.944	19.1	3.177	-0.028
5608	15755.567	10.8	3.126	-0.047
5609	15775.760	13.4	3.997	0.162
5610	15776.419	10.2	3.950	0.051
5611	15777.260	12.8	3.879	0.051
5612	15802.635	10.5	4.534	-0.041
5613	15806.565	8.2	4.443	-0.388
5614	15811.778	17.1	4.348	-0.283
5615	15812.698	10.0	4.334	-0.265
5616	15814.412	9.1	4.344	-0.351
5617	15818.702	16.2	4.387	-0.331
5618	15834.287	16.5	4.129	-0.146
5619	15842.522	11.4	4.152	-0.149
5620	15854.315	7.7	4.149	-0.137
5621	15858.487	12.8	4.059	-0.142
5622	15859.481	14.5	4.172	-0.279
5623	15863.302	12.2	3.930	-0.076
5624	15865.372	8.0	3.830	-0.278
5625	15866.913	12.2	3.955	-0.355
5626	15868.311	7.1	3.985	-0.393
5627	15870.604	13.7	3.977	-0.430
5628	15872.415	10.2	4.016	-0.458
5629	15872.450	14.5	4.021	-0.391
5630	15875.745	9.4	3.892	-0.345
5631	15887.563	14.2	3.919	-0.183
5632	15888.216	14.5	3.926	-0.063
5633	15893.240	13.4	4.051	-0.064
5634	15898.842	17.6	4.093	-0.035
5635	15902.652	8.5	4.141	-0.158
5636	15906.003	8.5	4.193	-0.187
5637	15915.835	8.8	4.323	0.092
5638	15917.833	11.7	4.349	0.045
5639	15918.925	11.4	4.008	-0.031
5640	15926.719	6.8	4.272	-0.201
5641	15932.550	11.1	3.757	-0.430
5642	15936.893	12.8	4.080	-0.617
5643	15946.376	8.2	4.557	-0.233
5644	15950.822	15.6	4.562	-0.616
5645	15957.927	5.7	4.297	-0.512
5646	15962.126	10.2	4.057	0.112
5647	15964.895	11.9	4.200	-0.656
5648	15967.226	11.7	4.125	-0.523
5649	15970.345	9.7	3.626	-0.622
5650	15971.475	11.9	3.535	-0.708
5651	15979.858	13.1	3.844	-0.239
5652	15980.610	16.2	3.768	-0.331
5653	15981.603	10.2	3.779	-0.286
5654	15981.870	13.7	3.853	-0.199
5655	15988.268	9.1	3.827	-0.277
5656	15993.793	19.1	3.904	0.007
5657	15997.881	12.5	4.380	0.189
5658	16000.034	13.4	4.262	0.149
5659	16000.493	7.1	4.065	-0.034
5660	16007.246	8.8	3.935	-0.088
5661	16024.374	12.2	3.808	-0.177
5662	16025.200	13.1	3.929	-0.259
5663	16029.758	7.7	4.138	-0.464
5664	16033.247	11.9	4.120	-0.491
5665	16038.870	14.5	4.114	-0.453
5666	16039.214	14.5	4.108	-0.450
5667	16039.797	13.4	4.146	-0.407
5668	16040.540	12.8	4.128	-0.452
5669	16041.163	7.4	4.102	-0.402
5670	16041.982	11.1	4.103	-0.350
5671	16044.587	13.9	4.223	-0.654
5672	16049.462	7.4	4.303	-0.643
5673	16052.241	12.2	4.332	-0.821
5674	16053.191	15.9	4.301	-0.829
5675	16071.189	13.9	3.949	-0.964
5676	16077.779	11.9	4.124	-0.472
5677	16078.019	14.2	4.120	-0.427
5678	16079.613	12.2	4.124	-0.642
5679	16079.938	7.4	4.081	-0.713
5680	16080.893	14.5	4.051	-0.678
5681	16081.898	11.1	3.979	-0.680
5682	16083.701	15.9	3.652	-0.822
5683	16091.456	17.4	3.887	-0.664
5684	16092.545	15.9	3.919	-0.662
5685	16092.829	12.5	3.942	-0.638
5686	16093.328	9.4	3.890	-0.672
5687	16093.535	17.9	3.957	-0.730
5688	16094.174	8.5	3.950	-0.710
5689	16099.730	11.1	3.951	-0.686
5690	16101.982	11.4	3.831	-0.268
5691	16107.252	15.1	3.771	-0.635
5692	16112.402	13.9	3.870	-0.731
5693	16113.916	14.5	3.550	-0.589
5694	16123.257	11.4	3.394	-0.452
5695	16124.245	15.1	3.409	-0.517
5696	16125.592	23.0	3.235	-0.516
5697	16125.982	22.8	3.251	-0.449
5698	16135.622	20.5	3.214	-0.502
5699	16138.907	15.6	3.390	-0.585
5700	16139.521	16.5	3.357	-0.475
5701	16146.065	16.8	3.172	-0.566
5702	16150.255	19.6	2.930	-0.625
5703	16159.487	17.9	2.958	-0.465
5704	16160.780	20.5	2.964	-0.775
5705	16162.087	10.8	2.952	-0.522
5706	16170.352	20.8	3.542	-0.164
5707	16171.815	14.2	3.356	-0.279
5708	16178.064	11.4	3.449	-0.158
5709	16181.273	11.4	3.577	-0.175
5710	16187.871	15.9	3.380	-0.208
5711	16188.896	12.2	3.288	-0.251
5712	16192.928	8.8	3.451	-0.268
5713	16202.955	11.1	3.249	-0.208
5714	16203.905	18.5	3.285	-0.234
5715	16207.322	8.0	3.189	-0.302
5716	16208.960	16.5	3.082	-0.423
5717	16210.143	10.5	3.182	-0.368
5718	16213.638	25.9	3.168	-0.166
5719	16214.325	18.8	3.136	-0.016
5720	16215.452	18.8	3.066	0.122
5721	16217.376	11.4	3.089	0.231
5722	16217.877	17.6	3.058	0.211
5723	16218.088	14.8	3.062	0.252
5724	16220.743	10.0	2.971	0.229
5725	16222.664	17.9	3.000	0.161
5726	16230.635	13.9	2.858	0.063
5727	16231.434	10.2	2.887	0.020
5728	16232.188	19.1	2.976	-0.038
5729	16237.686	15.4	3.502	0.438
5730	16237.743	14.2	3.508	0.519
5731	16243.594	19.1	3.217	0.404
5732	16253.393	12.8	3.279	0.164
5733	16254.366	18.2	3.330	0.282
5734	16254.623	17.6	3.361	0.264
5735	16255.001	13.4	3.378	0.234
5736	16256.635	15.1	3.339	0.278
5737	16259.881	8.5	3.313	0.425
5738	16270.528	16.8	3.488	0.233
5739	16270.641	14.8	3.520	0.192
5740	16270.719	13.7	3.436	0.245
5741	16277.455	15.4	3.247	0.278
5742	16289.380	18.8	3.319	0.247
5743	16296.582	10.5	3.350	0.016
5744	16299.311	10.8	3.204	-0.072
5745	16301.695	11.7	3.240	-0.088
5746	16302.612	11.4	3.227	-0.069
5747	16305.990	13.9	3.172	0.103
5748	16306.532	19.1	3.218	-0.083
5749	16312.117	19.3	3.360	0.056
5750	16322.261	10.2	3.138	-0.004
5751	16326.628	2.8	3.149	0.316
5752	16327.714	11.4	3.000	0.472
5753	16327.785	17.4	3.131	0.508
5754	16328.895	9.7	3.303	0.469
5755	16330.308	14.8	3.397	0.380
5756	16330.522	9.4	3.353	0.429
5757	16333.898	14.2	3.121	0.529
5758	16334.368	15.1	3.084	0.488
5759	16339.075	29.3	2.836	0.123
5760	16344.856	26.2	2.782	0.315
5761	16350.259	17.4	2.666	0.340
5762	16353.154	21.3	2.611	0.267
5763	16360.712	12.8	2.653	0.265
5764	16363.444	24.2	2.793	-0.003
5765	16364.073	13.9	2.859	0.079
5766	16367.774	12.8	2.879	0.179
5767	16368.562	11.7	2.927	0.101
5768	16369.731	17.1	2.913	0.232
5769	16371.559	16.8	2.818	0.369
5770	16379.235	14.5	2.842	0.142
5771	16381.769	14.5	2.626	-0.160
5772	16382.620	16.2	2.515	-0.194
5773	16383.254	23.3	2.586	-0.429
5774	16383.845	21.6	2.591	-0.399
5775	16388.675	13.4	2.636	-0.535
5776	16390.027	19.1	2.645	-0.315
5777	16397.417	21.0	2.882	-0.152
5778	16398.075	19.1	2.943	-0.017
5779	16399.496	15.4	3.064	0.095
5780	16399.723	16.2	3.093	0.045
5781	16405.385	20.2	3.236	-0.037
5782	16406.015	18.2	3.207	0.004
5783	16406.297	13.1	3.211	-0.009
5784	16409.429	15.1	3.366	-0.362
5785	16410.390	18.8	3.227	-0.331
5786	16412.315	10.0	3.352	-0.236
5787	16420.515	17.6	2.700	-0.025
5788	16432.095	18.5	3.291	-0.807
5789	16432.127	15.9	3.296	-0.761
5790	16433.862	19.3	3.375	-0.737
5791	16434.594	15.4	3.566	-0.723
5792	16436.073	19.3	3.517	-0.416
5793	16438.810	12.5	2.862	0.114
5794	16451.555	24.7	2.928	-0.281
5795	16454.655	22.2	2.598	-0.151
5796	16456.659	19.9	2.847	-0.408
5797	16457.906	3.7	2.646	-0.299
5798	16458.712	18.5	2.714	-0.246
5799	16460.962	19.1	2.466	-0.097
5800	16467.046	18.8	3.004	-0.246
5801	16479.393	12.2	2.950	-0.151
5802	16480.656	19.6	2.815	-0.008
5803	16481.594	21.3	2.706	-0.184
5804	16497.921	12.2	2.931	-0.053
5805	16504.796	18.2	2.681	0.193
5806	16509.527	15.4	3.198	0.530
5807	16517.225	7.4	2.720	0.080
5808	16522.563	26.2	2.678	-0.019
5809	16529.289	16.2	3.191	0.289
5810	16534.159	11.1	2.944	0.059
5811	16537.092	17.1	2.862	0.121
5812	16538.712	15.4	3.002	0.379
5813	16540.456	16.8	3.283	0.279
5814	16542.104	15.4	3.258	0.341
5815	16547.956	14.5	3.049	-0.191
5816	16549.742	10.8	3.115	-0.316
5817	16550.334	11.7	3.189	-0.133
5818	16550.534	8.2	3.226	-0.114
5819	16554.374	19.6	3.299	-0.180
5820	16555.564	16.5	3.314	-0.257
5821	16557.949	22.5	2.944	0.284
5822	16561.146	23.3	2.680	0.470
5823	16563.922	13.7	2.848	0.597
5824	16564.315	22.2	2.773	0.521
5825	16564.954	14.2	2.594	0.424
5826	16574.151	12.8	3.807	-0.011
5827	16576.938	11.7	4.034	-0.233
5828	16578.614	13.1	3.955	0.099
5829	16581.969	13.4	4.066	-0.255
5830	16582.167	12.8	4.048	-0.256
5831	16582.785	12.2	4.128	-0.106
5832	16583.155	4.8	4.012	-0.328
5833	16589.477	13.1	3.726	-0.322
5834	16592.303	7.4	3.635	-0.513
5835	16594.442	11.1	3.574	-0.386
5836	16594.903	14.5	3.564	-0.459
5837	16598.309	14.5	3.576	-0.690
5838	16601.994	9.7	3.574	-0.836
5839	16603.362	14.8	3.541	-0.864
5840	16607.494	11.7	3.406	-0.861
5841	16610.123	16.8	3.513	-0.834
5842	16617.454	11.4	3.373	0.198
5843	16618.393	15.4	3.299	0.208
5844	16619.596	18.2	3.089	0.306
5845	16620.333	13.4	3.227	0.226
5846	16620.532	15.9	3.243	0.351
5847	16621.993	11.9	3.289	0.511
5848	16624.965	14.2	3.106	0.542
5849	16625.582	23.9	3.210	0.375
5850	16629.636	17.6	3.422	0.592
5851	16631.201	11.9	3.336	0.628
5852	16636.025	9.7	3.798	0.267
5853	16636.252	13.9	3.825	0.331
5854	16638.337	11.9	3.945	0.128
5855	16638.545	10.8	3.846	0.132
5856	16639.220	6.8	3.969	0.485
5857	16645.410	9.7	3.759	0.178
5858	16645.523	12.2	3.741	0.107
5859	16651.413	14.2	3.655	0.000
5860	16652.851	16.5	3.649	0.085
5861	16655.036	13.4	3.712	0.158
5862	16657.372	16.5	3.478	0.329
5863	16658.302	10.8	3.529	0.315
5864	16660.427	19.9	3.588	0.424
5865	16660.689	8.8	3.714	0.576
5866	16661.683	7.7	3.546	0.282
5867	16663.232	10.5	3.560	0.059
5868	16663.546	13.9	3.548	0.174
5869	16667.182	22.5	3.358	0.481
5870	16670.040	15.9	3.210	0.323
5871	16670.372	16.2	3.194	0.316
5872	16670.555	15.4	3.230	0.350
5873	16670.882	11.7	3.148	0.327
5874	16674.159	13.7	3.406	0.689
5875	16674.896	17.1	3.424	0.686
5876	16679.977	15.1	3.059	0.288
5877	16684.449	13.9	3.131	0.586
5878	16686.456	23.0	2.953	0.569
5879	16688.359	25.9	2.894	0.539
5880	16689.350	18.2	2.860	0.502
5881	16693.424	15.1	2.697	0.536
5882	16694.374	11.7	2.649	0.481
5883	16695.041	16.5	2.653	0.277
5884	16696.778	19.9	2.841	0.387
5885	16698.113	18.5	2.843	0.395
5886	16699.385	13.4	2.760	0.471
5887	16701.289	9.7	2.909	0.571
5888	16701.812	22.2	2.981	0.694
5889	16701.921	16.8	2.984	0.760
5890	16703.409	13.7	2.954	0.969
5891	16705.346	17.1	2.981	0.681
5892	16712.288	10.2	2.658	0.271
5893	16713.307	19.6	2.793	0.471
5894	16714.498	19.9	2.734	0.632
5895	16719.607	12.5	3.024	0.528
5896	16723.477	15.1	2.974	0.785
5897	16724.833	17.4	3.051	0.685
5898	16727.086	16.2	2.790	0.625
5899	16727.120	15.1	2.810	0.603
5900	16729.380	25.6	2.799	0.631
5901	16732.703	20.8	2.718	0.657
5902	16737.024	13.9	2.678	0.492
5903	16737.532	14.5	2.510	0.864
5904	16742.699	11.7	3.830	-0.304
5905	16750.039	11.4	4.042	-0.534
5906	16751.423	13.4	3.967	-0.183
5907	16753.579	14.2	3.908	-0.081
5908	16753.701	8.0	3.853	-0.022
5909	16754.042	13.1	3.814	-0.100
5910	16754.778	9.4	3.835	-0.040
5911	16757.376	14.8	3.843	-0.353
5912	16763.575	12.8	4.111	-0.245
5913	16766.884	10.2	4.075	0.044
5914	16768.625	12.8	4.113	0.141
5915	16770.834	8.2	4.097	0.110
5916	16770.935	12.8	4.094	0.049
5917	16772.211	10.5	3.874	0.038
5918	16775.379	10.5	4.032	0.368
5919	16776.693	10.8	4.069	0.312
5920	16782.223	12.8	3.835	0.025
5921	16783.638	11.7	3.958	-0.091
5922	16785.041	7.4	3.803	-0.211
5923	16790.198	9.7	4.222	-0.148
5924	16790.640	19.1	4.073	-0.116
5925	16793.054	13.7	4.041	-0.305
5926	16804.969	16.2	3.859	0.184
5927	16805.009	19.3	3.808	0.151
5928	16805.205	14.2	3.840	0.156
5929	16809.076	10.0	4.103	-0.509
5930	16820.765	10.8	4.212	-0.404
5931	16821.594	19.1	3.996	-0.266
5932	16821.993	11.4	4.011	-0.202
5933	16823.248	14.8	4.045	-0.130
5934	16824.593	13.4	3.952	-0.295
5935	16827.231	14.5	4.029	-0.265
5936	16828.792	17.1	3.755	-0.138
5937	16835.456	5.7	3.956	0.030
5938	16839.155	9.1	4.217	-0.600
5939	16843.534	11.9	3.857	-0.042
5940	16845.132	8.2	4.212	0.257
5941	16848.901	10.0	3.912	0.591
5942	16858.644	19.1	2.785	0.341
5943	16859.344	10.2	3.003	0.217
5944	16862.524	22.5	3.128	0.397
5945	16864.666	10.2	3.290	-0.225
5946	16872.432	25.9	3.426	-0.283
5947	16876.667	12.2	3.194	-0.216
5948	16878.609	15.1	3.313	-0.242
5949	16879.465	11.9	3.309	-0.307
5950	16880.383	10.5	3.427	-0.093
5951	16881.041	12.5	3.466	-0.155
5952	16883.708	10.8	3.588	0.271
5953	16884.160	13.4	3.539	0.213
5954	16888.114	10.8	3.631	0.117
5955	16888.485	23.0	3.619	0.042
5956	16889.547	10.2	3.633	0.009
5957	16890.440	16.5	3.738	0.146
5958	16891.567	11.9	3.632	0.177
5959	16896.145	12.2	3.701	-0.154
5960	16896.872	11.1	3.557	-0.359
5961	16898.364	21.6	3.454	-0.163
5962	16899.517	16.2	3.473	0.125
5963	16901.130	14.2	3.414	0.127
5964	16901.658	17.4	3.232	0.191
5965	16911.191	10.0	3.053	-0.328
5966	16911.595	14.8	3.168	-0.183
5967	16915.580	13.7	3.386	-0.458
5968	16916.712	17.1	3.408	-0.650
5969	16919.898	11.4	3.531	-0.494
5970	16922.050	15.6	3.376	-0.188
5971	16931.794	11.9	3.174	-0.058
5972	16944.203	19.3	3.283	0.218
5973	16947.307	16.8	3.372	0.357
5974	16948.731	16.2	3.137	0.261
5975	16948.934	7.7	3.193	0.228
5976	16955.846	9.1	3.015	0.226
5977	16956.778	11.4	2.987	0.213
5978	16957.251	11.7	3.052	0.206
5979	16958.665	17.9	3.119	0.222
5980	16960.480	19.1	3.109	0.093
5981	16965.009	18.5	3.296	-0.230
