DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:40:21
-2050.000 mm;0.000 mm;60.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
11096	46422.433	11.9	3.773	-0.141
11097	46427.670	7.4	3.702	0.278
11098	46428.909	12.8	3.504	0.260
11099	46433.711	11.4	3.470	-0.082
11100	46436.960	13.7	3.548	0.234
11101	46437.040	15.1	3.523	0.150
11102	46440.151	15.9	3.687	0.069
11103	46441.854	9.7	3.637	-0.006
11104	46443.161	14.8	3.608	0.007
11105	46449.514	9.7	3.992	0.047
11106	46451.191	11.1	3.973	-0.088
11107	46458.518	9.1	3.859	-0.078
11108	46460.667	13.4	3.890	-0.073
11109	46461.872	10.2	3.902	0.141
11110	46465.343	14.8	3.898	-0.171
11111	46470.998	15.9	3.801	0.052
11112	46471.341	15.4	3.767	0.102
11113	46471.463	4.3	3.679	0.000
11114	46472.142	14.2	3.919	0.170
11115	46477.633	11.1	3.540	0.030
11116	46477.681	8.0	3.583	-0.211
11117	46480.400	15.6	3.623	0.044
11118	46483.382	11.7	3.726	-0.144
11119	46483.522	12.2	3.764	-0.227
11120	46484.360	12.5	3.672	-0.263
11121	46485.579	15.6	3.525	-0.119
11122	46498.603	8.8	3.156	0.674
11123	46501.089	7.1	3.507	-0.071
11124	46501.760	15.6	3.670	-0.128
11125	46501.992	13.7	3.786	-0.090
11126	46502.622	10.0	3.896	0.113
11127	46502.636	12.5	3.838	0.072
11128	46502.901	14.2	3.888	0.161
11129	46505.497	8.5	3.780	0.431
11130	46505.579	13.7	3.785	0.442
11131	46507.237	11.7	3.581	0.532
11132	46507.286	22.8	3.504	0.432
11133	46508.436	14.8	3.389	0.130
11134	46509.337	11.4	3.174	0.217
11135	46510.795	20.8	3.256	-0.080
11136	46516.525	18.5	3.281	-0.128
11137	46517.043	16.5	3.254	-0.029
11138	46517.538	11.4	3.257	-0.021
11139	46518.458	17.4	3.230	0.091
11140	46519.582	17.4	3.259	0.054
11141	46523.463	16.2	3.220	-0.212
11142	46525.592	10.2	3.693	0.208
11143	46527.530	9.7	4.061	0.303
11144	46527.989	14.2	4.099	0.043
11145	46528.618	11.4	4.001	-0.117
11146	46529.894	15.1	3.699	-0.126
11147	46529.970	8.2	3.633	-0.231
11148	46535.777	3.7	3.556	-0.156
11149	46536.492	16.5	3.366	-0.111
11150	46540.192	15.9	3.501	-0.347
11151	46542.749	14.2	3.493	-0.186
11152	46551.326	7.1	2.946	-0.553
11153	46553.389	11.9	2.762	-0.321
11154	46556.188	16.2	2.767	0.131
11155	46556.502	15.4	2.680	0.085
11156	46558.427	19.6	3.115	-0.124
11157	46560.134	13.1	3.110	0.113
11158	46563.030	16.2	3.148	0.466
11159	46563.626	24.2	3.111	0.428
11160	46565.743	12.5	3.227	0.249
11161	46567.883	12.5	3.612	-0.052
11162	46570.315	21.0	3.603	0.176
11163	46570.861	32.4	3.655	0.256
11164	46572.598	19.6	3.650	0.020
11165	46577.413	14.2	3.568	-0.181
11166	46583.224	10.5	3.472	-0.202
11167	46591.621	16.5	3.433	0.218
11168	46592.400	17.4	3.425	0.082
11169	46593.972	23.6	3.157	0.092
11170	46595.183	16.8	3.207	0.325
11171	46597.317	18.5	3.126	0.110
11172	46598.857	13.7	3.029	-0.009
11173	46601.445	16.8	3.001	0.201
11174	46601.738	21.6	2.944	0.284
11175	46603.544	11.9	2.808	0.296
11176	46606.847	16.2	3.024	0.155
11177	46607.936	13.4	3.181	0.145
11178	46608.640	17.9	3.080	0.093
11179	46610.821	10.2	3.299	0.335
11180	46614.803	5.4	2.836	-0.252
11181	46615.386	12.5	2.833	-0.145
11182	46620.184	35.8	3.431	-0.042
11183	46621.307	19.9	3.211	-0.184
11184	46627.693	9.7	3.306	0.108
11185	46630.036	17.1	3.598	0.302
11186	46630.564	12.2	3.557	0.204
11187	46632.495	9.4	3.699	0.034
11188	46633.919	13.9	3.617	0.092
11189	46636.232	10.8	3.563	0.009
11190	46637.946	12.2	3.554	0.017
11191	46639.675	7.7	3.564	0.028
11192	46642.838	6.8	3.359	0.123
11193	46644.106	20.2	3.139	-0.254
11194	46648.651	12.8	3.158	-0.258
11195	46649.133	15.4	3.064	-0.357
11196	46655.930	13.1	3.142	0.791
11197	46660.934	12.8	2.502	0.587
11198	46661.683	13.1	2.789	0.343
11199	46662.617	19.3	2.986	-0.307
11200	46663.325	18.2	3.024	-0.185
11201	46667.075	19.6	3.072	-0.498
11202	46669.883	21.0	3.294	-0.278
11203	46674.339	10.5	3.300	0.215
11204	46676.573	11.4	2.966	0.254
11205	46677.935	15.9	2.831	0.116
11206	46682.937	11.7	2.684	-0.030
11207	46683.996	17.9	2.739	0.099
11208	46686.646	18.8	3.113	0.022
11209	46690.111	15.9	3.365	-0.049
11210	46691.044	16.8	3.373	0.122
11211	46692.674	20.2	3.324	0.044
11212	46698.754	13.4	3.411	-0.322
11213	46699.813	10.5	3.275	-0.036
11214	46700.017	16.5	3.340	-0.101
11215	46708.507	20.8	3.002	0.179
11216	46710.182	21.3	3.155	0.015
11217	46712.299	21.3	3.153	-0.062
11218	46714.171	18.8	3.123	0.057
11219	46715.068	11.9	3.053	0.162
11220	46718.836	15.6	2.839	0.029
11221	46719.395	7.1	2.998	-0.003
11222	46720.461	18.8	2.952	-0.082
11223	46723.096	19.3	3.057	0.001
11224	46724.220	23.9	3.010	-0.112
11225	46728.761	15.1	3.285	-0.110
11226	46729.683	15.9	3.248	-0.306
11227	46732.334	13.1	3.535	-0.047
11228	46739.318	19.6	3.174	0.213
11229	46740.080	13.1	3.142	-0.155
11230	46744.074	17.6	3.421	-0.318
11231	46749.723	12.2	3.515	0.004
11232	46751.306	12.2	3.833	0.105
11233	46753.867	14.8	3.357	-0.253
11234	46755.123	18.2	3.341	-0.348
11235	46763.512	13.1	2.615	0.223
11236	46764.223	23.0	2.458	0.287
11237	46767.104	17.6	3.091	-0.101
11238	46767.629	32.7	3.107	-0.187
11239	46771.971	15.4	3.431	-0.541
11240	46776.385	10.8	3.330	-0.469
11241	46778.839	11.9	2.973	-0.570
11242	46779.586	9.4	2.990	-0.471
11243	46780.560	12.5	2.848	-0.207
11244	46780.707	21.3	2.822	-0.190
11245	46781.651	19.9	2.723	-0.068
11246	46782.607	18.2	2.700	-0.044
11247	46786.115	21.3	2.892	0.007
11248	46788.209	11.4	2.691	0.045
11249	46793.560	28.2	2.473	-0.070
11250	46798.448	11.4	2.506	-0.141
11251	46798.547	26.2	2.398	-0.073
11252	46804.381	20.2	2.338	-0.022
11253	46807.411	21.3	2.426	0.499
11254	46811.748	27.6	2.688	0.575
11255	46811.933	11.4	2.565	0.476
11256	46813.559	15.9	2.550	0.200
11257	46813.890	19.3	2.632	0.196
11258	46815.103	12.5	2.940	0.405
11259	46815.847	15.9	2.579	0.671
11260	46816.479	22.8	2.558	0.706
11261	46820.030	15.4	2.724	0.509
11262	46825.240	17.4	2.378	-0.012
11263	46827.582	15.1	2.488	0.054
11264	46833.323	28.7	2.409	-0.059
11265	46835.043	19.6	2.474	-0.017
11266	46836.267	6.5	2.607	0.305
11267	46837.565	25.0	2.671	0.043
11268	46837.992	17.9	2.716	0.167
11269	46840.260	17.4	2.580	0.510
11270	46842.920	23.3	2.393	0.309
11271	46842.958	17.4	2.410	0.293
11272	46848.522	17.9	2.506	0.416
11273	46849.610	33.8	2.379	0.228
11274	46851.166	17.6	2.300	0.120
11275	46853.177	24.2	2.188	0.189
11276	46854.339	23.3	2.157	-0.174
11277	46861.281	20.8	2.489	-0.123
11278	46864.086	19.6	2.868	0.277
11279	46864.912	6.3	2.871	0.291
11280	46865.300	21.0	2.975	0.351
11281	46866.971	18.2	3.015	0.299
11282	46868.397	14.8	3.069	0.493
11283	46872.022	17.1	2.899	0.477
11284	46872.341	20.2	2.881	0.503
11285	46877.712	18.5	2.324	0.404
11286	46878.746	22.2	2.334	0.189
11287	46884.870	16.5	2.857	-0.651
11288	46884.948	15.1	2.856	-0.695
11289	46888.947	12.8	2.831	-0.309
11290	46890.568	29.0	2.545	-0.303
11291	46902.430	13.9	2.354	0.450
11292	46904.143	21.9	2.421	0.314
11293	46912.430	23.3	2.090	0.860
11294	46915.406	4.3	2.102	0.487
11295	46934.123	20.2	2.031	0.101
11296	46935.023	26.5	2.002	0.064
11297	46937.754	23.6	2.090	0.110
11298	46940.873	23.9	2.167	-0.061
11299	46950.575	32.4	1.822	0.164
11300	46951.762	16.5	1.985	-3.282
11301	46969.194	20.5	2.397	-0.073
11302	46972.227	23.6	2.357	-0.253
11303	46977.156	15.6	1.880	-0.131
11304	46978.866	33.6	1.867	0.136
11305	46981.161	9.7	2.335	0.414
11306	46990.827	25.0	1.886	-0.035
11307	46993.044	36.7	2.120	-0.152
11308	46994.004	27.6	2.223	-0.100
11309	46994.514	20.2	2.262	-0.209
11310	46997.977	23.6	1.950	0.124
11311	47001.645	18.8	2.306	0.110
11312	47004.205	28.2	2.387	0.013
11313	47004.317	19.6	2.330	-0.005
11314	47006.420	23.9	2.566	0.243
11315	47009.359	25.9	2.315	0.195
11316	47012.720	30.4	2.002	0.351
11317	47019.410	9.1	2.622	0.106
11318	47019.637	36.4	2.809	0.113
11319	47022.514	23.9	2.677	0.074
11320	47026.648	19.1	2.156	-0.061
11321	47030.796	27.9	2.299	0.120
11322	47039.033	29.9	2.137	0.092
11323	47046.594	30.2	2.118	-0.132
11324	47050.656	18.2	1.820	-0.018
11325	47057.698	16.8	2.740	0.020
11326	47058.113	11.9	2.717	0.056
11327	47066.161	28.2	2.529	0.026
11328	47069.255	21.3	2.170	0.170
11329	47071.114	24.5	2.236	-0.062
11330	47076.494	23.9	2.289	-0.356
11331	47087.749	23.6	2.406	0.138
11332	47093.206	27.3	2.141	0.059
11333	47106.738	23.0	2.569	0.135
11334	47109.254	14.2	2.420	0.013
11335	47109.660	22.2	2.402	-0.041
11336	47114.126	19.1	2.694	0.077
11337	47114.433	14.2	2.659	0.180
11338	47114.927	25.9	2.561	-0.064
11339	47119.590	17.4	2.232	0.303
11340	47120.978	27.6	2.250	0.008
11341	47124.258	13.7	2.418	-0.320
11342	47128.732	3.1	2.795	-0.458
11343	47130.209	15.1	2.674	-0.120
11344	47136.336	27.9	2.073	0.430
11345	47136.419	17.4	2.109	0.381
11346	47138.616	28.2	2.087	0.293
11347	47141.451	13.4	2.618	0.224
11348	47145.090	18.2	2.387	0.453
11349	47151.212	3.7	2.520	-0.179
11350	47169.635	8.2	2.565	0.449
11351	47170.639	24.7	2.274	0.498
11352	47171.779	25.0	2.243	0.336
11353	47172.242	23.0	2.352	0.256
11354	47173.437	15.9	2.437	0.359
11355	47189.789	26.5	2.046	0.188
11356	47195.150	20.5	2.492	-0.097
11357	47199.762	22.2	2.836	0.045
11358	47204.956	21.6	3.313	-0.001
11359	47210.474	15.6	3.233	0.207
11360	47215.913	15.6	3.182	0.120
11361	47217.513	18.8	3.166	0.196
11362	47221.335	11.7	3.614	0.063
11363	47221.444	11.1	3.641	0.029
11364	47223.555	6.8	3.585	-0.120
11365	47228.412	9.4	2.876	0.231
11366	47229.875	23.0	3.074	-0.321
11367	47231.190	21.6	2.791	-0.338
11368	47232.886	25.3	2.452	0.220
11369	47237.418	19.3	2.811	0.376
11370	47242.721	18.8	3.237	-0.003
11371	47242.846	7.1	3.308	-0.249
11372	47242.888	10.2	3.428	-0.327
11373	47245.797	14.5	3.194	-0.218
11374	47251.079	17.9	3.037	-0.316
11375	47251.747	19.9	2.893	-0.360
11376	47253.400	17.4	2.770	-0.075
11377	47255.758	19.9	2.835	-0.121
11378	47257.871	18.5	2.873	-0.160
11379	47263.745	18.8	2.977	-0.269
11380	47264.636	16.8	3.262	-0.508
11381	47265.585	22.8	3.217	-0.178
11382	47267.824	12.8	3.694	-0.383
11383	47277.441	13.9	3.366	-0.004
11384	47279.132	22.5	3.363	-0.464
11385	47282.371	21.3	3.305	-0.360
11386	47285.060	12.5	2.999	-0.236
11387	47287.244	20.2	3.018	-0.293
11388	47296.906	17.1	2.634	0.258
11389	47300.498	26.2	3.062	0.409
11390	47309.477	12.2	2.931	0.182
11391	47310.761	15.9	3.057	0.373
11392	47312.388	17.9	2.927	0.341
11393	47315.556	18.5	2.878	0.196
11394	47315.809	17.1	2.877	0.170
11395	47321.752	17.6	2.771	0.033
11396	47322.337	24.5	2.872	-0.101
11397	47322.924	20.8	2.908	-0.119
11398	47324.963	13.1	3.131	-0.555
11399	47325.723	16.8	3.129	-0.522
11400	47326.136	9.4	3.111	-0.533
11401	47328.499	19.1	3.011	0.085
11402	47329.562	15.1	3.115	0.192
11403	47333.993	19.9	2.988	0.112
11404	47334.883	16.5	3.039	-0.100
11405	47335.855	16.8	3.019	-0.226
11406	47336.474	17.6	3.006	-0.182
11407	47341.918	17.4	3.003	-0.236
11408	47344.648	23.6	3.027	0.286
11409	47345.952	19.1	2.933	-0.133
11410	47351.912	17.6	3.032	-0.408
11411	47352.742	14.8	2.967	-0.366
11412	47360.662	17.1	2.901	-0.265
11413	47362.371	13.9	2.808	-0.274
11414	47364.523	15.4	2.772	-0.041
11415	47366.387	7.4	2.707	0.164
11416	47366.516	13.4	2.655	0.217
11417	47370.174	13.9	3.067	-0.247
11418	47371.255	10.8	3.093	-0.290
11419	47372.135	13.9	3.040	-0.116
11420	47382.082	21.9	2.951	-0.234
11421	47383.260	19.3	3.007	-0.482
11422	47386.283	25.3	2.943	-0.449
11423	47386.514	18.2	2.944	-0.507
11424	47386.563	17.4	2.925	-0.467
11425	47393.244	12.8	3.103	0.196
11426	47399.909	9.1	2.655	-0.588
11427	47400.092	20.8	2.678	-0.443
11428	47401.560	17.4	2.894	0.100
11429	47404.899	17.1	3.114	-0.229
11430	47406.499	19.3	2.884	-0.039
11431	47406.771	7.1	2.826	-0.065
11432	47408.530	20.5	2.998	0.153
11433	47417.674	19.3	3.063	-0.374
11434	47422.441	21.9	2.884	-0.195
11435	47424.434	23.9	2.802	-0.342
11436	47425.029	7.4	2.702	-0.277
11437	47440.857	11.9	3.185	-0.120
11438	47441.202	20.2	3.114	-0.117
11439	47449.360	23.6	3.225	-0.510
11440	47450.129	13.9	3.145	-0.685
11441	47456.699	15.6	3.320	-0.110
11442	47465.168	17.9	3.668	-0.038
11443	47471.872	12.5	3.893	-0.243
11444	47485.415	19.9	3.956	-0.501
11445	47486.814	19.3	3.987	-0.294
11446	47487.233	9.7	3.984	-0.414
11447	47490.779	18.2	3.876	0.287
11448	47491.550	15.6	3.822	0.318
11449	47493.326	10.0	3.811	0.138
11450	47495.776	9.1	3.708	0.007
11451	47498.181	14.8	3.488	0.022
11452	47512.165	15.4	3.700	0.135
11453	47513.680	14.5	3.608	0.352
11454	47513.800	20.5	3.497	0.386
11455	47515.410	8.2	3.306	0.431
11456	47515.881	12.2	3.230	0.261
11457	47516.404	15.1	3.297	0.288
11458	47524.993	10.2	3.562	0.347
11459	47526.246	17.9	3.413	0.471
11460	47535.424	18.5	2.933	0.398
11461	47537.056	19.1	2.687	0.006
11462	47539.798	15.4	2.899	-0.299
11463	47548.467	29.9	2.568	0.315
11464	47552.592	14.8	2.367	0.467
11465	47560.281	12.8	2.402	0.041
11466	47565.790	17.6	2.638	1.003
11467	47583.254	19.3	3.832	-0.420
11468	47584.447	12.2	3.868	-0.488
11469	47585.710	11.7	3.833	-0.454
11470	47586.490	10.5	3.687	-0.305
11471	47588.784	15.6	3.626	-0.333
11472	47591.169	15.1	3.545	-0.105
11473	47592.241	12.5	3.608	-0.244
11474	47598.359	18.8	3.596	-0.067
11475	47598.705	15.6	3.540	-0.044
11476	47602.886	11.7	3.338	-0.110
11477	47607.451	13.9	3.324	-0.102
11478	47609.353	9.7	3.238	-0.044
11479	47611.049	19.1	3.492	-0.082
11480	47613.287	17.4	3.502	-0.246
11481	47614.003	9.1	3.524	-0.257
11482	47614.596	15.4	3.405	-0.102
11483	47626.256	5.1	3.176	0.096
11484	47626.458	16.2	3.054	0.023
11485	47626.605	19.6	3.063	-0.149
11486	47627.543	15.9	2.967	-0.213
11487	47632.776	11.9	3.125	0.423
11488	47640.425	21.0	2.973	-0.141
11489	47641.151	18.5	3.023	0.028
11490	47641.876	21.6	2.944	-0.099
11491	47642.219	19.9	3.099	-0.089
11492	47644.317	19.3	2.963	0.262
11493	47651.065	16.5	3.277	-0.312
11494	47653.727	22.8	3.067	-0.033
11495	47655.467	19.6	3.153	-0.152
11496	47659.721	12.8	2.858	-0.211
11497	47660.187	21.0	2.797	-0.310
11498	47664.567	21.9	2.910	-0.065
11499	47670.306	17.4	3.028	-0.127
11500	47670.558	21.9	3.045	-0.114
11501	47671.234	14.2	3.079	0.124
11502	47671.871	15.9	3.090	0.192
11503	47672.772	19.9	3.011	0.210
11504	47672.976	16.2	3.031	0.227
11505	47682.209	21.6	2.988	0.132
11506	47701.768	6.8	3.346	-0.016
11507	47702.689	12.2	3.330	-0.033
11508	47703.291	19.3	3.324	-0.229
11509	47703.932	11.4	3.356	-0.146
11510	47707.499	12.5	3.238	0.097
11511	47709.016	23.0	3.328	0.133
11512	47715.361	11.4	2.959	-0.221
11513	47718.720	14.2	3.118	0.074
11514	47722.387	21.0	3.257	0.133
11515	47726.109	11.9	3.160	0.123
11516	47734.301	17.1	3.375	0.613
11517	47734.850	17.9	3.351	0.500
11518	47734.912	12.8	3.375	0.475
11519	47739.152	14.5	3.277	0.173
11520	47739.213	12.5	3.322	0.073
11521	47740.174	13.1	3.252	0.196
11522	47741.657	10.2	3.286	0.189
11523	47743.209	15.9	3.260	0.050
11524	47752.763	12.2	3.118	-0.378
11525	47753.068	14.2	3.105	-0.378
11526	47755.266	20.5	3.078	-0.375
11527	47757.792	16.2	3.220	-0.159
11528	47759.241	16.5	3.032	-0.066
11529	47759.274	17.1	3.108	-0.014
11530	47763.793	16.8	3.306	0.040
11531	47768.539	14.8	3.443	-0.496
11532	47772.676	15.9	3.558	-0.443
11533	47782.421	9.1	3.519	-0.059
11534	47789.704	12.8	3.746	-0.474
11535	47793.824	8.8	4.203	0.078
11536	47794.838	12.5	4.068	0.140
11537	47797.459	13.9	4.063	0.382
11538	47800.916	12.2	4.401	-0.211
11539	47804.133	13.9	4.213	-0.151
11540	47805.984	13.9	4.277	-0.105
11541	47806.067	14.2	4.197	-0.195
11542	47810.113	14.8	4.074	-0.016
11543	47812.567	16.5	4.054	-0.119
11544	47813.517	4.8	4.009	-0.034
11545	47814.596	21.9	3.814	-0.153
11546	47818.025	14.8	4.102	-0.089
11547	47820.345	16.8	4.038	-0.132
11548	47823.456	13.1	3.948	-0.337
11549	47823.950	9.7	3.907	-0.259
11550	47824.797	6.5	4.004	-0.311
11551	47830.343	13.7	3.894	-0.229
11552	47831.211	11.1	3.805	-0.300
11553	47832.706	10.8	3.798	-0.306
11554	47833.245	11.1	3.775	-0.351
11555	47839.159	11.4	3.658	-0.234
11556	47840.599	15.9	3.764	-0.248
11557	47844.206	15.4	3.757	-0.328
11558	47844.538	22.8	3.682	-0.312
11559	47847.921	22.5	3.580	-0.306
11560	47852.654	10.2	3.702	0.043
11561	47853.603	16.5	3.718	-0.148
11562	47855.915	26.7	3.793	0.047
11563	47856.990	16.8	3.933	0.074
11564	47857.893	11.9	3.913	-0.044
11565	47859.036	12.8	4.000	0.094
11566	47860.168	10.0	4.018	0.035
11567	47862.037	11.4	3.755	-0.087
11568	47864.565	14.8	3.687	-0.158
11569	47865.071	10.0	3.751	-0.119
11570	47871.534	6.5	3.889	-0.104
11571	47872.228	19.6	3.720	-0.129
11572	47873.590	23.6	3.660	-0.214
11573	47874.505	16.5	3.600	-0.157
11574	47876.835	19.3	3.667	-0.321
11575	47878.485	17.9	3.516	-0.369
11576	47888.028	8.0	3.725	-0.235
11577	47888.968	14.2	3.721	-0.420
11578	47891.330	15.4	3.737	0.094
11579	47893.670	19.1	3.586	0.112
11580	47894.875	10.2	3.551	-0.050
11581	47897.336	15.4	3.658	-0.101
11582	47897.415	14.8	3.665	-0.091
11583	47899.846	11.1	3.580	-0.204
11584	47900.961	11.9	3.412	-0.222
11585	47901.152	11.1	3.449	-0.305
11586	47904.988	17.4	3.344	-0.010
11587	47916.029	15.1	3.724	0.444
11588	47918.513	16.2	3.699	-0.516
11589	47921.512	10.5	3.667	0.025
11590	47923.114	22.5	3.457	-0.054
11591	47925.020	10.5	3.283	0.466
11592	47936.655	18.5	3.553	-0.095
11593	47937.905	10.8	3.373	0.261
11594	47942.653	13.9	3.572	0.213
11595	47944.313	18.8	3.544	0.366
11596	47945.284	10.8	3.600	0.230
11597	47946.909	13.1	3.400	0.569
11598	47951.976	13.9	3.312	0.081
11599	47952.699	15.1	3.232	-0.056
11600	47953.263	11.1	3.153	-0.152
11601	47966.145	19.9	2.760	-0.352
11602	47966.397	27.6	2.669	-0.331
11603	47968.862	11.9	2.819	-0.417
11604	47969.975	14.8	2.947	-0.495
11605	47973.072	16.5	2.896	-0.295
11606	47974.953	17.9	3.033	-0.424
11607	47975.337	20.8	2.947	-0.266
11608	47980.781	19.6	3.085	-0.175
11609	47981.134	17.1	3.066	-0.142
11610	47982.114	11.9	2.698	-0.184
11611	47992.453	20.5	2.637	0.737
11612	47992.905	26.7	2.657	0.758
11613	47994.933	23.3	3.126	-0.088
11614	47997.261	16.5	2.882	0.218
11615	48000.361	21.3	2.855	0.373
11616	48001.070	8.8	2.812	0.551
11617	48009.199	16.2	3.257	-0.291
11618	48009.568	17.9	3.309	-0.334
11619	48010.468	15.4	3.066	-0.381
11620	48014.110	23.6	3.142	-0.248
11621	48015.669	13.9	2.968	-0.144
11622	48024.924	17.9	3.288	-0.175
11623	48025.632	14.8	3.139	-0.131
11624	48032.064	15.6	3.146	0.444
11625	48039.073	10.5	3.210	-0.176
11626	48044.789	20.5	3.149	-0.019
11627	48045.854	23.0	3.230	-0.003
11628	48046.424	5.4	3.287	-0.047
11629	48053.130	13.7	3.081	0.246
11630	48059.391	4.0	3.467	0.341
11631	48067.072	19.3	3.646	-0.107
11632	48068.619	15.9	3.696	-0.190
11633	48068.947	6.0	3.792	-0.052
11634	48075.285	23.0	3.621	0.045
11635	48075.977	10.2	3.731	-0.016
11636	48079.323	11.7	3.249	-0.239
11637	48079.566	21.9	3.216	-0.316
11638	48084.783	17.9	3.049	-0.018
11639	48092.601	12.8	3.280	-0.272
11640	48100.600	18.5	3.327	-0.116
11641	48109.894	23.0	2.655	0.168
11642	48130.360	24.5	2.602	0.001
11643	48131.830	12.8	2.551	0.223
11644	48134.110	22.5	2.579	0.132
11645	48138.501	17.9	3.188	-0.425
11646	48139.739	19.3	3.196	-0.535
11647	48142.787	14.8	2.955	-0.059
11648	48143.507	27.9	2.593	0.186
11649	48147.927	10.5	2.990	0.435
11650	48151.638	18.5	3.131	-0.437
11651	48158.947	15.4	3.126	-0.240
11652	48160.917	10.5	2.980	-0.219
11653	48165.924	27.6	2.796	-0.007
11654	48172.313	20.2	2.890	0.470
11655	48175.719	28.7	2.081	0.275
11656	48178.296	23.0	2.311	0.176
11657	48178.505	14.8	2.466	0.280
11658	48180.299	22.8	2.317	0.048
11659	48184.219	26.2	2.205	0.129
11660	48189.253	19.9	1.938	0.277
11661	48196.394	21.9	2.455	-0.245
11662	48203.547	13.1	2.599	-0.466
11663	48204.466	21.0	2.413	-0.776
11664	48205.477	13.7	2.230	-0.655
11665	48205.940	23.6	2.375	-0.616
11666	48208.839	18.5	2.396	-0.071
11667	48213.319	19.9	2.365	0.156
11668	48215.784	19.1	2.620	0.392
11669	48216.960	27.6	2.627	0.383
11670	48223.165	13.9	2.779	-0.327
11671	48227.638	10.2	3.355	-0.522
11672	48233.110	8.8	3.386	0.064
11673	48235.692	20.5	2.785	0.096
11674	48249.907	19.3	2.905	0.528
11675	48250.521	12.8	2.897	0.557
11676	48251.248	11.4	2.994	0.306
11677	48259.321	18.8	3.458	0.377
11678	48260.290	15.6	3.377	0.082
11679	48261.609	9.1	3.435	-0.028
11680	48266.561	11.9	3.566	-0.493
11681	48267.304	13.7	3.606	-0.357
11682	48270.557	15.1	4.078	0.565
11683	48273.820	16.5	3.712	-0.457
11684	48274.776	12.2	4.014	-0.586
11685	48274.816	10.5	3.988	-0.522
11686	48275.565	9.1	4.062	-0.606
11687	48276.932	14.8	3.761	-0.542
11688	48285.539	10.8	3.757	-0.594
11689	48285.713	11.1	3.690	-0.536
11690	48297.664	13.1	3.714	-0.241
11691	48299.248	10.2	3.977	-0.240
11692	48303.977	16.8	4.361	-0.323
11693	48316.940	10.5	3.069	-0.377
11694	48330.085	19.1	3.155	-0.158
11695	48331.490	18.8	3.517	-0.244
11696	48341.056	13.4	3.357	-0.171
11697	48343.712	19.9	3.015	-0.245
11698	48358.261	21.0	3.103	0.232
11699	48359.628	26.2	2.961	0.382
11700	48361.067	19.9	2.675	0.488
11701	48374.174	17.4	2.219	-0.294
11702	48376.645	19.6	2.897	0.573
11703	48376.776	21.9	2.945	0.502
11704	48378.708	19.3	3.039	0.241
11705	48380.032	17.6	2.888	0.307
11706	48383.552	10.2	2.866	0.560
11707	48386.570	20.5	2.754	0.109
11708	48388.521	14.5	2.516	0.389
11709	48390.976	25.9	2.843	0.616
11710	48393.826	22.8	2.957	0.063
11711	48408.845	18.5	2.138	0.360
11712	48411.346	34.4	2.260	0.368
11713	48412.755	16.2	2.165	0.445
11714	48413.230	24.5	2.273	0.471
11715	48413.281	20.2	2.262	0.429
11716	48423.190	28.7	2.101	0.311
11717	48427.899	21.0	2.143	0.753
11718	48435.149	31.0	2.208	0.129
11719	48441.700	15.6	2.637	-0.180
11720	48442.827	26.5	2.466	0.144
11721	48442.944	25.0	2.452	0.127
11722	48443.372	19.6	2.352	0.162
11723	48443.936	25.6	2.331	0.357
11724	48451.414	13.4	2.502	0.223
11725	48456.247	19.6	2.682	1.082
11726	48461.082	15.4	2.074	0.488
11727	48468.134	8.2	2.600	-0.014
11728	48470.104	21.9	2.323	0.162
11729	48476.403	25.3	2.162	0.657
11730	48487.276	32.1	2.123	0.191
11731	48489.236	26.5	2.105	0.101
11732	48492.001	31.6	2.099	0.032
11733	48496.165	23.0	2.238	0.094
11734	48501.760	29.6	2.441	-0.092
11735	48508.199	17.9	2.276	0.139
11736	48513.920	26.5	2.086	0.006
11737	48514.872	31.9	1.985	0.212
11738	48526.415	16.2	3.021	-0.496
11739	48531.567	17.1	3.100	0.013
11740	48534.253	16.8	3.371	0.568
11741	48538.136	11.4	2.893	0.496
11742	48555.530	13.7	3.869	-0.104
11743	48557.019	15.9	3.811	-0.343
11744	48563.510	16.8	3.620	-0.064
11745	48564.306	11.4	3.677	-0.289
11746	48566.290	10.0	3.500	-0.610
11747	48568.262	13.9	3.252	-0.671
11748	48571.544	18.5	3.431	-0.518
11749	48573.461	18.2	3.198	-0.253
11750	48584.036	5.7	3.173	-0.422
11751	48587.321	15.9	3.066	-0.552
11752	48589.245	23.0	3.120	-0.551
11753	48591.351	15.9	3.199	-0.360
11754	48593.154	17.9	3.365	-0.403
11755	48594.716	16.5	3.419	-0.268
11756	48595.904	16.5	3.440	-0.617
11757	48619.837	25.3	2.538	-0.212
11758	48632.483	20.2	2.951	-0.407
11759	48633.572	7.1	2.882	-0.278
11760	48645.275	23.0	2.908	-0.779
11761	48649.399	19.1	2.760	-0.428
11762	48651.952	18.8	2.882	-0.205
11763	48655.539	16.8	2.922	-0.487
11764	48659.390	14.2	3.158	-0.191
11765	48665.112	19.9	2.813	0.167
11766	48668.079	15.9	2.778	-0.010
11767	48668.925	13.9	2.622	0.020
11768	48676.336	13.4	2.914	0.409
11769	48679.408	16.2	2.497	0.849
11770	48681.102	23.3	2.081	0.429
11771	48704.410	15.6	2.640	0.525
