DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:58:48
-2050.000 mm;0.000 mm;120.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
13496	36598.284	18.5	3.672	-0.017
13497	36599.230	9.7	3.777	-0.022
13498	36599.837	17.1	3.709	0.163
13499	36602.929	10.2	3.840	0.132
13500	36606.727	7.1	3.933	0.178
13501	36616.973	19.6	3.579	0.366
13502	36619.307	16.5	3.342	0.302
13503	36624.330	19.1	3.379	0.167
13504	36624.954	17.1	3.267	0.111
13505	36630.569	13.9	3.718	-0.202
13506	36632.456	17.9	3.603	-0.189
13507	36637.622	11.4	3.386	0.081
13508	36637.986	16.2	3.394	-0.019
13509	36649.660	14.8	3.362	-0.020
13510	36653.529	17.4	3.514	-0.483
13511	36661.901	17.6	3.579	-0.442
13512	36664.491	11.9	3.666	-0.481
13513	36667.706	15.4	3.722	-0.867
13514	36667.913	15.9	3.689	-0.936
13515	36671.538	5.7	3.810	-0.477
13516	36672.636	13.7	3.713	-0.353
13517	36672.662	13.4	3.699	-0.347
13518	36674.107	16.2	3.579	-0.059
13519	36680.324	23.3	2.972	-0.722
13520	36681.055	15.9	3.032	-0.448
13521	36682.747	14.8	2.992	-0.483
13522	36686.340	11.7	3.185	-0.422
13523	36689.323	19.6	3.362	-0.315
13524	36692.017	15.4	3.422	-0.204
13525	36698.659	18.2	3.536	-0.160
13526	36706.379	14.8	3.662	0.409
13527	36706.686	12.8	3.570	0.276
13528	36707.927	14.2	3.567	0.085
13529	36709.774	14.2	3.565	-0.236
13530	36710.041	10.0	3.420	-0.125
13531	36715.590	11.7	3.550	0.279
13532	36719.624	10.0	3.508	0.049
13533	36721.345	8.5	3.239	0.505
13534	36722.469	15.6	3.226	0.580
13535	36726.690	15.4	3.307	0.593
13536	36726.997	16.2	3.298	0.587
13537	36732.933	6.8	3.564	0.263
13538	36738.731	14.5	3.698	0.009
13539	36742.850	13.1	3.633	0.120
13540	36743.326	14.8	3.535	0.110
13541	36743.403	13.9	3.632	0.165
13542	36748.173	21.9	2.733	0.516
13543	36755.612	15.1	2.362	0.330
13544	36761.022	23.3	2.399	0.217
13545	36761.535	6.3	2.409	0.286
13546	36767.009	19.3	2.580	0.605
13547	36768.401	17.9	2.656	0.225
13548	36774.307	16.5	2.717	0.388
13549	36783.661	24.2	2.614	0.227
13550	36784.399	23.0	2.523	0.396
13551	36788.038	22.2	2.522	0.183
13552	36788.279	21.9	2.508	0.164
13553	36791.245	13.7	2.960	0.097
13554	36796.415	15.1	3.032	0.504
13555	36804.484	19.1	2.949	0.326
13556	36807.900	10.5	3.136	0.287
13557	36812.012	21.6	2.980	-0.033
13558	36813.371	9.4	2.917	0.044
13559	36824.755	17.6	2.571	-0.033
13560	36836.485	27.6	2.124	0.133
13561	36837.937	15.4	2.151	0.146
13562	36838.319	13.7	2.215	0.145
13563	36839.700	19.3	2.294	0.131
13564	36839.894	31.6	2.289	0.217
13565	36843.953	19.1	2.851	0.692
13566	36848.925	22.2	2.677	0.783
13567	36867.639	20.8	2.675	-0.239
13568	36872.985	17.9	2.649	-0.029
13569	36877.299	18.2	2.974	-0.039
13570	36877.821	16.8	2.937	0.279
13571	36878.308	12.5	2.951	0.438
13572	36879.484	23.3	2.769	0.333
13573	36882.155	11.4	2.794	0.457
13574	36885.204	16.8	2.710	0.191
13575	36892.276	15.1	3.382	0.299
13576	36892.963	8.2	3.299	0.102
13577	36895.865	14.8	2.760	0.220
13578	36899.080	10.8	2.928	0.433
13579	36901.163	17.4	2.991	0.108
13580	36901.348	18.8	2.990	0.033
13581	36902.026	19.3	2.894	-0.158
13582	36902.178	21.3	2.897	-0.157
13583	36917.104	19.6	2.381	0.221
13584	36918.964	21.6	2.321	-0.078
13585	36921.521	18.2	2.589	-0.250
13586	36925.003	27.6	2.581	-0.088
13587	36936.396	17.6	3.075	-0.013
13588	36956.586	16.8	2.752	0.047
13589	36957.513	15.9	2.788	0.170
13590	36957.747	17.4	2.776	0.158
13591	36968.983	25.0	3.149	-0.271
13592	36969.150	11.4	3.184	-0.145
13593	36972.158	13.7	3.320	-0.332
13594	36972.793	19.1	3.328	-0.238
13595	36980.134	17.1	3.396	-0.209
13596	36981.876	17.6	3.329	-0.192
13597	36987.312	13.1	3.584	-0.083
13598	36997.788	18.8	3.841	-0.043
13599	37003.719	14.8	3.577	-0.028
13600	37004.515	17.4	3.655	-0.315
13601	37007.955	14.5	3.701	-0.242
13602	37008.624	14.5	3.633	-0.307
13603	37013.751	17.9	3.655	-0.288
13604	37020.579	14.2	3.995	-0.207
13605	37021.115	13.9	4.009	-0.232
13606	37021.749	9.7	4.030	-0.181
13607	37026.048	15.6	3.966	-0.347
13608	37029.670	13.7	3.830	-0.303
13609	37030.208	12.2	3.864	-0.108
13610	37034.739	5.1	3.872	-0.508
13611	37037.829	15.9	3.804	-0.242
13612	37039.149	12.8	3.956	-0.481
13613	37040.874	15.4	4.062	-0.332
13614	37047.254	15.1	3.846	-0.151
13615	37047.981	19.3	3.827	-0.275
13616	37048.274	30.2	3.769	-0.093
13617	37048.793	11.1	3.696	-0.171
13618	37052.223	10.2	3.614	-0.133
13619	37053.271	8.8	3.553	-0.066
13620	37053.631	10.0	3.365	-0.085
13621	37054.597	15.1	3.489	-0.203
13622	37055.407	12.5	3.519	-0.140
13623	37057.438	17.1	3.488	-0.256
13624	37058.130	13.9	3.481	-0.204
13625	37058.357	16.8	3.492	-0.186
13626	37059.482	7.7	3.505	-0.073
13627	37060.623	14.8	3.480	-0.148
13628	37061.085	13.9	3.469	-0.160
13629	37061.379	17.6	3.499	-0.051
13630	37064.946	11.4	3.460	0.013
13631	37067.085	13.7	3.716	-0.034
13632	37067.600	10.5	3.781	-0.070
13633	37074.452	10.2	3.670	-0.069
13634	37076.476	10.8	3.805	-0.037
13635	37076.946	11.1	3.808	-0.212
13636	37081.986	8.5	3.833	0.101
13637	37082.851	12.5	3.723	-0.033
13638	37088.224	13.4	4.032	-0.228
13639	37089.042	9.4	3.952	-0.262
13640	37090.237	11.1	4.064	-0.187
13641	37101.155	15.1	4.114	-0.220
13642	37108.445	11.1	4.273	-0.324
13643	37111.273	10.5	4.144	-0.189
13644	37111.738	17.4	4.136	-0.035
13645	37112.628	17.4	4.143	-0.032
13646	37114.508	11.9	4.190	-0.156
13647	37115.461	9.7	4.239	-0.153
13648	37116.245	10.5	4.294	-0.334
13649	37116.681	15.9	4.260	-0.223
13650	37119.095	12.5	4.332	-0.181
13651	37121.049	10.0	4.235	-0.259
13652	37126.026	13.1	4.088	-0.268
13653	37133.157	14.5	4.068	0.208
13654	37135.349	13.4	3.763	0.157
13655	37135.479	12.5	3.810	0.133
13656	37137.245	10.0	3.624	0.047
13657	37139.715	13.9	3.471	-0.239
13658	37140.280	14.8	3.471	-0.231
13659	37142.582	13.1	4.022	-0.016
13660	37142.937	8.2	3.959	-0.154
13661	37143.072	14.2	3.933	-0.130
13662	37143.269	15.9	3.956	-0.250
13663	37144.451	20.2	3.957	-0.331
13664	37147.339	12.2	3.960	-0.691
13665	37154.155	7.1	3.410	-0.556
13666	37155.147	9.7	3.386	-0.512
13667	37156.563	8.0	3.227	-0.542
13668	37156.750	7.7	3.441	-0.523
13669	37157.236	10.0	3.373	-0.513
13670	37158.304	15.4	3.374	-0.498
13671	37162.912	20.2	3.070	-0.312
13672	37163.709	4.8	3.124	-0.468
13673	37169.363	10.8	2.844	-0.025
13674	37170.711	19.9	2.809	-0.098
13675	37179.428	6.8	2.720	-0.123
13676	37180.218	13.7	3.031	0.045
13677	37180.773	25.0	2.947	0.099
13678	37181.094	25.6	2.957	-0.001
13679	37183.131	16.5	3.048	-0.078
13680	37183.992	13.1	3.084	-0.129
13681	37184.080	18.8	3.179	-0.209
13682	37185.427	10.2	3.123	-0.065
13683	37198.536	12.2	3.393	-0.347
13684	37200.925	13.7	3.576	-0.439
13685	37203.065	10.8	3.651	-0.623
13686	37208.883	4.8	3.318	-0.551
13687	37213.878	10.0	3.576	-0.280
13688	37214.735	14.5	3.473	-0.234
13689	37217.314	18.2	3.502	-0.025
13690	37219.918	7.1	3.515	-0.157
13691	37219.988	12.5	3.600	-0.083
13692	37223.211	14.8	3.218	0.046
13693	37226.139	15.4	3.131	-0.265
13694	37226.402	15.4	3.238	-0.236
13695	37230.667	16.2	3.113	0.434
13696	37231.839	14.8	2.956	0.093
13697	37239.496	15.9	3.108	0.647
13698	37239.946	17.4	3.131	0.731
13699	37243.724	16.8	3.122	0.420
13700	37246.592	22.8	3.280	0.318
13701	37247.216	11.1	3.319	0.250
13702	37249.059	19.6	3.205	0.121
13703	37249.764	20.8	3.189	0.151
13704	37253.688	11.4	3.293	-0.274
13705	37254.681	14.5	3.251	-0.462
13706	37263.708	10.8	4.144	-0.581
13707	37265.540	11.1	4.315	-0.598
13708	37268.761	8.0	4.529	-0.992
13709	37269.733	11.1	4.484	-1.180
13710	37278.915	10.2	4.581	-0.404
13711	37284.805	4.8	4.775	-0.365
13712	37285.582	13.9	4.978	-0.158
13713	37288.652	10.8	4.275	0.541
13714	37297.236	7.4	3.997	0.777
13715	37303.074	8.8	4.460	-0.100
13716	37304.406	8.8	4.716	0.436
13717	37304.904	15.1	4.659	0.315
13718	37305.072	10.2	4.515	0.236
13719	37310.340	10.5	4.566	-0.273
13720	37313.454	6.8	4.420	-0.236
13721	37316.902	13.7	4.384	-0.143
13722	37318.583	11.1	4.416	-0.156
13723	37320.803	15.1	4.558	-0.283
13724	37320.975	14.2	4.589	-0.254
13725	37323.113	3.7	4.586	-0.345
13726	37325.213	13.9	4.483	-0.364
13727	37328.237	13.7	4.379	-0.332
13728	37333.046	11.1	4.549	-0.133
13729	37334.541	7.1	4.546	0.007
13730	37334.604	12.5	4.564	0.171
13731	37337.647	10.8	4.382	-0.201
13732	37339.288	10.0	4.417	0.004
13733	37341.735	7.1	4.457	-0.055
13734	37341.900	6.5	4.545	0.029
13735	37352.864	11.1	4.204	-0.040
13736	37355.609	15.1	4.231	-0.034
13737	37367.513	11.4	4.309	-0.038
13738	37380.112	6.3	4.287	-0.024
13739	37387.740	14.5	4.297	-0.246
13740	37388.967	6.3	4.258	-0.296
13741	37389.899	10.8	4.266	-0.297
13742	37390.628	9.7	4.115	-0.382
13743	37391.880	10.5	4.314	-0.296
13744	37394.057	10.8	4.272	-0.309
13745	37407.824	11.9	4.166	-0.274
13746	37409.028	8.8	4.077	-0.229
13747	37416.931	13.7	4.091	-0.380
13748	37418.422	14.5	4.091	-0.414
13749	37419.601	8.8	3.962	-0.335
13750	37421.455	16.2	4.004	-0.274
13751	37426.411	14.2	3.927	-0.257
13752	37426.479	9.1	4.024	-0.261
13753	37433.416	10.5	3.892	-0.235
13754	37433.845	12.2	3.940	-0.258
13755	37434.163	12.5	3.922	-0.216
13756	37442.733	13.9	4.051	-0.187
13757	37443.636	22.5	3.913	-0.165
13758	37444.560	13.4	4.010	-0.069
13759	37445.381	14.8	3.984	-0.061
13760	37448.654	17.1	3.952	-0.286
13761	37449.725	9.4	3.923	-0.261
13762	37449.779	14.2	3.899	-0.291
13763	37452.684	16.2	3.791	-0.254
13764	37454.687	15.1	3.779	-0.261
13765	37455.199	11.9	3.823	-0.238
13766	37455.804	10.2	3.810	-0.262
13767	37460.017	7.1	3.792	0.098
13768	37466.360	9.7	3.624	-0.133
13769	37469.674	17.6	3.760	-0.009
13770	37470.540	15.6	3.702	0.094
13771	37473.666	9.1	3.715	0.198
13772	37475.849	16.2	3.668	0.076
13773	37482.740	8.5	3.747	0.166
13774	37483.116	9.4	3.791	0.094
13775	37483.161	10.5	3.757	0.078
13776	37486.594	14.5	3.820	0.052
13777	37495.167	12.8	3.851	0.150
13778	37496.820	14.2	3.704	0.217
13779	37498.237	21.6	3.688	0.130
13780	37500.651	11.4	3.879	0.118
13781	37501.914	5.7	3.935	0.073
13782	37502.801	15.6	3.867	0.101
13783	37504.735	15.1	3.854	0.124
13784	37506.076	13.7	3.909	0.070
13785	37508.922	8.8	4.026	0.035
13786	37510.833	14.5	4.097	0.073
13787	37515.043	13.7	3.942	-0.092
13788	37518.305	8.5	3.910	-0.028
13789	37518.940	14.5	3.835	0.028
13790	37519.132	13.7	3.972	0.006
13791	37523.192	8.0	3.907	-0.146
13792	37523.799	9.7	3.797	-0.182
13793	37524.725	11.4	3.834	0.007
13794	37527.350	19.9	3.728	-0.097
13795	37527.813	15.6	3.731	-0.155
13796	37528.365	13.4	3.688	-0.187
13797	37528.516	10.0	3.716	-0.151
13798	37536.426	6.8	3.824	-0.080
13799	37539.100	15.4	3.815	-0.321
13800	37539.380	16.8	3.815	-0.308
13801	37542.024	15.6	3.726	-0.110
13802	37548.000	14.8	3.704	-0.072
13803	37549.613	16.2	3.844	-0.058
13804	37551.528	17.4	3.744	0.033
13805	37555.606	12.8	3.560	0.086
13806	37561.794	10.8	3.759	0.045
13807	37563.067	15.9	3.770	0.057
13808	37568.409	8.5	3.470	-0.004
13809	37569.083	13.7	3.483	-0.058
13810	37575.229	17.6	3.366	0.063
13811	37578.025	15.6	3.173	0.101
13812	37584.362	15.1	3.212	-0.053
13813	37596.211	17.9	3.151	0.044
13814	37598.422	15.4	3.126	-0.048
13815	37598.494	15.6	3.132	-0.095
13816	37599.358	22.8	3.140	-0.019
13817	37601.608	18.5	3.259	0.021
13818	37602.116	20.8	3.216	0.024
13819	37606.342	20.2	3.278	0.105
13820	37607.200	18.2	3.353	0.373
13821	37608.440	10.5	3.220	0.237
13822	37611.447	9.4	3.030	0.073
13823	37617.472	11.9	3.110	0.040
13824	37621.748	11.9	2.720	0.115
13825	37623.925	23.0	2.684	0.225
13826	37626.149	13.4	2.620	0.114
13827	37631.702	19.3	2.746	0.037
13828	37634.370	14.5	2.690	0.439
13829	37636.143	6.5	2.749	0.336
13830	37639.527	2.8	2.939	0.201
13831	37639.693	22.2	2.737	0.316
13832	37645.080	18.8	3.190	0.609
13833	37649.865	15.9	3.104	0.269
13834	37651.229	13.9	3.184	0.243
13835	37660.275	14.5	2.726	0.217
13836	37670.980	19.9	2.364	-0.023
13837	37671.836	18.2	2.414	-0.089
13838	37675.896	18.5	2.678	0.287
13839	37676.905	15.4	3.043	0.246
13840	37677.214	23.9	2.991	0.160
13841	37682.578	14.2	2.970	-0.035
13842	37685.040	15.4	3.070	0.132
13843	37685.472	11.4	3.038	0.151
13844	37685.924	15.9	3.078	0.199
13845	37686.187	15.4	3.049	0.133
13846	37686.348	13.7	3.051	0.123
13847	37690.345	18.2	2.976	-0.129
13848	37692.101	13.1	2.904	-0.205
13849	37700.218	19.6	3.013	-0.045
13850	37710.436	13.1	3.392	-0.237
13851	37713.373	4.6	2.977	-0.097
13852	37719.437	11.1	2.774	-0.235
13853	37725.289	21.0	2.591	0.248
13854	37727.300	11.9	2.614	0.187
13855	37727.327	23.6	2.664	0.269
13856	37730.010	27.0	2.825	0.218
13857	37736.943	17.4	3.112	0.004
13858	37737.475	16.8	3.210	0.061
13859	37740.596	7.4	3.317	-0.036
13860	37748.700	16.5	3.409	-0.085
13861	37749.403	16.2	3.350	-0.069
13862	37751.141	7.4	3.161	-0.253
13863	37752.513	12.2	3.492	-0.382
13864	37758.565	7.7	3.474	0.003
13865	37760.630	15.1	3.469	-0.143
13866	37761.053	15.4	3.475	-0.246
13867	37762.651	12.5	3.577	-0.260
13868	37762.713	9.1	3.613	-0.234
13869	37763.557	9.4	3.737	-0.211
13870	37766.833	6.3	3.596	0.035
13871	37768.350	10.2	3.710	0.156
13872	37769.762	11.7	3.538	0.084
13873	37772.260	21.3	3.754	-0.029
13874	37777.669	15.9	3.661	-0.328
13875	37777.865	13.4	3.569	-0.224
13876	37781.647	4.8	3.348	0.078
13877	37785.160	14.2	3.311	0.306
13878	37785.448	13.1	3.340	0.241
13879	37787.663	15.1	3.251	0.361
13880	37789.408	19.1	3.287	0.500
13881	37793.170	12.8	3.457	0.496
13882	37794.151	11.1	3.490	0.370
13883	37797.200	14.8	3.154	0.622
13884	37799.968	15.9	3.144	0.230
13885	37801.197	16.5	3.167	0.197
13886	37803.336	14.2	3.070	0.042
13887	37803.486	10.5	3.122	0.046
13888	37807.788	14.5	3.458	0.373
13889	37809.630	11.7	3.652	0.482
13890	37810.761	14.8	3.352	0.733
13891	37812.995	10.0	3.342	0.470
13892	37814.745	12.2	4.013	-0.529
13893	37816.275	16.5	4.009	-0.309
13894	37819.537	15.9	4.182	-0.507
13895	37820.653	12.2	4.129	-0.626
13896	37821.476	11.7	4.187	-0.399
13897	37827.035	11.9	4.277	-0.657
13898	37828.005	12.8	4.268	0.010
13899	37831.883	14.2	4.235	0.444
13900	37835.473	8.0	4.527	-0.253
13901	37839.713	12.5	4.875	-0.211
13902	37845.006	12.5	4.572	-0.360
13903	37845.360	9.4	4.502	-0.460
13904	37858.004	4.8	3.963	-0.561
13905	37865.650	6.0	3.926	-0.214
13906	37869.716	13.9	4.077	-0.331
13907	37870.854	16.5	4.023	-0.450
13908	37876.131	14.5	4.067	-0.569
13909	37882.076	11.7	3.900	-0.388
13910	37886.582	18.2	3.946	-0.373
13911	37890.934	12.8	3.990	-0.516
13912	37891.301	14.5	4.202	-0.347
13913	37895.221	16.8	4.078	-0.398
13914	37896.187	13.4	4.140	-0.199
13915	37896.249	8.2	4.156	-0.215
13916	37903.774	15.9	4.200	-0.630
13917	37904.145	5.4	4.150	-0.662
13918	37907.895	12.2	4.325	-0.157
13919	37914.838	12.5	3.877	0.149
13920	37918.170	16.5	3.537	0.700
13921	37919.001	11.4	3.538	0.707
13922	37919.654	11.9	3.462	0.507
13923	37920.657	14.2	3.613	0.481
13924	37922.252	11.7	3.596	0.363
13925	37926.505	13.7	3.902	-0.287
13926	37930.203	14.5	3.394	0.446
13927	37930.382	12.2	3.471	0.365
13928	37931.009	14.8	3.797	0.292
13929	37931.245	14.8	3.856	0.198
13930	37932.210	16.8	3.824	-0.018
13931	37932.511	17.1	3.830	-0.018
13932	37938.866	8.5	4.232	-0.429
13933	37939.604	6.8	4.265	-0.475
13934	37944.509	11.4	4.517	-0.552
13935	37950.757	8.2	4.135	-0.905
13936	37953.574	11.1	3.784	-0.958
13937	37954.886	12.5	3.651	-0.888
13938	37955.940	10.8	3.396	-0.886
13939	37962.526	10.2	3.182	-0.359
13940	37965.248	22.2	3.069	-0.696
13941	37966.725	13.7	3.088	-0.771
13942	37972.593	14.5	3.786	0.127
13943	37973.960	17.4	3.877	0.336
13944	37983.276	15.1	3.616	0.462
13945	37985.686	12.8	3.782	0.429
13946	37987.001	17.6	3.653	0.392
13947	37987.779	11.7	3.666	0.399
13948	37990.258	10.5	4.016	0.115
13949	37995.284	12.5	3.949	0.150
13950	37995.364	17.4	3.960	0.116
13951	38001.719	11.9	4.088	-0.135
13952	38008.336	12.5	4.197	-0.479
13953	38009.343	10.5	4.255	-0.176
13954	38023.420	13.9	4.088	-0.320
13955	38023.634	14.8	4.045	-0.343
13956	38026.158	13.4	3.827	-0.415
13957	38028.667	11.7	4.049	-0.634
13958	38031.369	15.9	3.987	-0.579
13959	38036.807	14.5	3.814	-0.501
13960	38040.698	11.1	3.511	-0.537
13961	38045.658	16.2	3.973	-0.110
13962	38046.552	13.1	3.958	-0.135
13963	38046.847	13.9	3.990	-0.199
13964	38051.969	11.4	3.981	-0.176
13965	38055.318	12.8	3.984	0.027
13966	38062.912	13.1	3.965	-0.354
13967	38075.789	20.2	3.578	0.135
13968	38079.611	14.5	3.656	-0.474
13969	38082.092	13.1	3.605	-0.284
13970	38083.305	17.9	3.471	-0.242
13971	38089.131	12.8	3.389	-0.454
13972	38090.802	17.4	3.380	-0.381
13973	38098.730	6.0	3.273	-0.600
13974	38100.365	17.9	3.214	-0.366
13975	38101.334	17.4	3.075	-0.344
13976	38103.289	8.5	3.201	-0.389
13977	38105.191	22.5	3.291	-0.133
13978	38105.399	15.4	3.322	-0.115
13979	38106.033	11.7	3.207	-0.054
13980	38111.663	17.9	3.041	-0.235
13981	38120.395	21.6	3.175	0.376
13982	38121.040	15.1	3.185	0.359
13983	38124.514	13.7	3.414	0.217
13984	38127.081	14.2	3.298	0.298
13985	38130.644	17.4	3.376	0.104
13986	38131.101	13.4	3.374	0.148
13987	38131.445	17.6	3.309	0.006
13988	38133.311	17.9	3.388	0.070
13989	38133.554	15.4	3.418	0.064
13990	38135.577	17.6	3.577	-0.038
13991	38139.491	12.8	3.442	-0.048
13992	38141.501	16.5	3.456	-0.197
13993	38147.891	10.2	3.320	0.072
13994	38148.503	20.8	3.372	0.106
13995	38149.212	17.9	3.336	0.208
13996	38154.675	12.8	3.517	0.075
13997	38154.859	9.7	3.488	0.076
13998	38155.735	15.6	3.549	-0.000
13999	38157.004	12.5	3.718	0.014
14000	38159.061	13.9	3.526	-0.218
14001	38159.080	11.4	3.547	-0.226
14002	38166.325	19.1	3.692	-0.241
14003	38166.826	15.9	3.714	-0.265
14004	38171.629	13.1	3.702	-0.186
14005	38175.947	19.9	3.575	-0.319
14006	38181.710	16.2	3.524	-0.455
14007	38182.702	13.4	3.398	-0.259
14008	38190.620	9.7	3.680	-0.257
14009	38191.681	10.5	3.735	-0.483
14010	38193.396	9.4	3.677	-0.353
14011	38194.744	14.2	3.705	-0.418
14012	38199.742	16.5	3.936	-0.240
14013	38200.845	11.4	3.854	-0.339
14014	38202.467	11.7	3.810	-0.285
14015	38202.688	15.9	3.797	-0.342
14016	38205.608	8.8	3.649	-0.244
14017	38206.692	13.7	3.619	-0.124
14018	38207.261	12.2	3.646	-0.109
14019	38210.207	10.8	3.630	-0.034
14020	38211.147	15.6	3.725	-0.093
14021	38212.910	14.5	3.834	-0.161
14022	38222.694	13.7	4.253	0.058
14023	38224.898	15.1	4.318	-0.061
14024	38226.277	15.9	4.384	-0.268
14025	38226.649	6.0	4.289	-0.394
14026	38228.219	11.4	4.572	-0.387
14027	38231.250	9.4	4.659	-0.622
14028	38232.851	11.9	4.618	-0.581
14029	38234.183	11.1	4.580	-0.530
14030	38244.756	15.4	3.919	-0.592
14031	38246.598	9.7	4.026	-0.645
14032	38256.750	14.5	3.607	-0.179
14033	38269.539	17.1	4.249	-0.485
14034	38269.647	11.9	4.121	-0.393
14035	38269.977	11.4	4.261	-0.425
14036	38270.316	13.4	4.214	-0.515
14037	38272.065	11.4	4.338	-0.490
14038	38274.164	10.2	4.335	-0.404
14039	38275.202	10.8	4.217	-0.416
14040	38276.432	12.2	4.206	-0.357
14041	38277.280	9.4	4.095	-0.313
14042	38279.647	15.1	4.190	-0.208
14043	38281.122	9.7	4.274	-0.084
14044	38281.307	14.5	4.243	-0.041
14045	38283.657	12.2	4.249	-0.025
14046	38286.163	11.7	3.834	0.183
14047	38286.873	12.8	3.715	0.113
14048	38289.889	18.2	3.913	-0.046
14049	38290.378	11.1	4.098	0.049
14050	38290.643	10.5	4.141	-0.012
14051	38291.232	13.1	4.054	-0.014
14052	38291.410	13.9	4.212	-0.015
14053	38291.699	11.7	4.233	-0.102
14054	38292.310	8.2	4.118	-0.167
14055	38299.851	10.8	4.180	0.231
14056	38300.539	14.2	4.146	-0.119
14057	38300.565	8.5	4.284	0.126
14058	38304.666	8.5	4.354	-0.185
14059	38313.336	7.4	4.230	-0.215
14060	38313.835	13.7	4.437	-0.156
14061	38314.432	10.0	4.632	-0.225
14062	38314.816	14.5	4.653	-0.307
14063	38315.721	16.2	4.596	-0.412
14064	38320.635	11.1	4.446	-0.202
14065	38321.992	17.1	4.373	-0.345
14066	38323.393	6.3	4.474	-0.140
14067	38325.460	2.6	4.398	0.038
14068	38334.728	11.9	4.262	-0.021
14069	38335.824	12.2	4.500	-0.024
14070	38339.683	13.1	4.508	-0.633
14071	38341.443	10.5	4.498	-0.532
14072	38344.371	3.1	4.219	-0.282
14073	38347.203	10.5	3.831	-0.202
14074	38347.577	18.2	3.840	-0.366
14075	38348.569	13.9	3.822	-0.603
14076	38353.479	15.9	4.258	0.038
14077	38355.915	6.5	4.114	-0.286
14078	38357.867	5.4	4.207	-0.078
14079	38358.997	16.5	4.160	-0.413
14080	38364.024	17.6	4.273	-0.777
14081	38366.168	15.9	4.267	-0.505
14082	38380.344	9.1	3.924	-0.678
14083	38383.337	15.1	3.902	-0.296
14084	38383.956	12.5	3.866	-0.280
14085	38384.376	15.9	3.790	0.218
14086	38385.331	6.0	3.596	0.362
14087	38385.548	13.7	3.517	0.422
14088	38387.948	13.1	3.108	0.009
14089	38388.368	20.2	3.173	0.105
14090	38389.694	13.9	3.324	0.202
14091	38390.522	10.0	3.339	0.327
14092	38392.522	18.2	3.443	0.466
14093	38394.923	15.1	3.693	0.156
14094	38395.806	17.9	3.587	0.042
14095	38397.659	13.9	3.722	0.281
14096	38397.869	15.1	3.792	0.330
14097	38399.842	15.6	3.501	0.374
14098	38402.924	20.8	3.373	-0.149
14099	38403.568	16.8	3.491	0.215
14100	38408.654	13.7	3.590	-0.178
14101	38410.368	15.6	3.770	-0.029
14102	38410.915	10.8	3.706	0.058
14103	38414.054	10.5	3.749	-0.171
14104	38414.118	10.5	3.716	-0.232
14105	38414.750	11.1	3.636	-0.154
14106	38418.774	14.8	3.748	0.369
14107	38421.538	19.1	3.563	-0.014
14108	38422.972	8.8	3.820	0.102
14109	38423.033	13.7	3.843	0.053
14110	38424.222	15.6	3.850	0.256
14111	38430.988	19.6	3.833	0.132
14112	38431.806	6.5	3.669	0.115
14113	38433.594	20.8	3.757	0.091
14114	38435.754	13.7	3.817	0.340
14115	38435.841	15.1	3.824	0.392
14116	38440.757	12.5	4.008	0.276
14117	38445.838	15.1	3.917	-0.123
14118	38446.250	8.2	3.887	-0.045
14119	38446.634	7.1	3.872	-0.132
14120	38456.895	8.8	3.836	0.519
14121	38460.316	18.2	4.273	0.787
14122	38464.046	11.7	3.725	0.444
14123	38465.720	11.7	3.948	0.410
14124	38466.366	11.9	3.856	0.627
14125	38467.976	17.1	3.629	0.452
14126	38471.696	11.7	3.975	-0.136
14127	38472.262	13.9	3.866	-0.161
14128	38473.376	19.3	3.804	-0.143
14129	38473.939	13.4	3.909	-0.093
14130	38474.087	18.2	3.906	-0.116
14131	38477.597	14.2	4.163	0.081
14132	38477.879	8.5	4.173	0.161
14133	38485.573	4.6	3.660	-0.129
14134	38495.459	15.4	3.973	-0.269
14135	38496.689	10.5	4.010	-0.200
14136	38500.403	10.2	3.948	-0.151
14137	38502.804	13.1	4.002	-0.183
14138	38504.148	9.7	3.945	-0.120
14139	38504.226	12.5	3.979	-0.259
14140	38505.455	9.7	4.024	-0.237
14141	38507.142	17.9	4.122	-0.422
14142	38509.180	14.2	4.193	-0.132
14143	38509.636	12.5	4.103	-0.245
14144	38511.196	10.2	4.104	-0.153
14145	38520.161	8.5	4.057	-0.388
14146	38520.904	13.9	4.004	-0.422
14147	38521.094	15.4	4.048	-0.464
14148	38526.931	9.7	4.285	-0.051
14149	38529.435	6.3	4.216	0.123
14150	38530.816	10.8	4.213	0.044
14151	38532.293	17.9	4.159	0.050
14152	38536.130	14.8	4.099	0.090
14153	38538.513	14.5	4.124	0.029
14154	38545.091	8.5	4.123	-0.388
14155	38547.921	8.8	4.141	-0.281
14156	38552.404	12.5	3.949	0.005
14157	38552.831	16.5	3.939	-0.044
14158	38555.092	11.1	3.844	0.119
14159	38557.152	12.5	3.824	-0.224
14160	38558.896	17.1	3.470	-0.212
14161	38562.930	12.2	3.988	0.078
14162	38566.382	14.8	3.993	-0.403
14163	38578.166	14.2	3.918	-0.410
14164	38578.495	13.4	3.890	-0.461
14165	38579.375	11.9	3.914	-0.466
14166	38580.917	12.5	3.935	-0.542
14167	38581.029	14.5	3.931	-0.555
