DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
12:35:56
-2050.000 mm;0.000 mm;350.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
20164	58051.690	17.1	4.198	0.439
20165	58053.533	8.0	4.381	0.133
20166	58053.749	14.2	4.221	0.144
20167	58055.591	12.8	4.240	0.117
20168	58055.849	8.2	4.200	0.048
20169	58056.076	13.9	4.237	0.159
20170	58056.358	10.5	4.240	0.199
20171	58056.909	9.1	4.302	0.271
20172	58058.087	13.7	4.288	0.262
20173	58058.604	13.4	4.211	0.178
20174	58059.371	16.2	4.366	0.192
20175	58059.434	12.2	4.399	0.117
20176	58060.437	11.1	4.286	0.236
20177	58060.890	12.5	4.209	0.176
20178	58061.082	10.2	4.269	0.152
20179	58061.486	10.8	4.279	0.163
20180	58061.762	12.2	4.318	0.161
20181	58062.340	4.6	4.257	0.226
20182	58064.067	15.9	4.312	0.099
20183	58067.995	10.2	4.178	0.123
20184	58068.050	12.8	4.325	0.095
20185	58070.652	11.4	4.188	0.325
20186	58071.074	10.0	4.044	0.229
20187	58074.130	4.6	4.422	0.069
20188	58076.049	13.4	4.350	0.127
20189	58078.113	12.2	4.414	0.087
20190	58079.269	10.8	4.526	0.264
20191	58079.381	11.9	4.420	0.295
20192	58080.443	13.4	4.539	-0.010
20193	58084.893	11.4	4.230	0.144
20194	58085.450	12.8	4.415	0.267
20195	58087.551	11.1	4.312	0.351
20196	58088.123	7.7	4.353	0.363
20197	58091.351	11.4	4.615	0.166
20198	58091.488	12.5	4.677	0.198
20199	58092.453	17.6	4.575	-0.226
20200	58092.785	8.2	4.609	-0.302
20201	58093.110	6.8	4.491	-0.243
20202	58095.921	12.2	4.482	0.343
20203	58096.785	14.5	4.384	0.303
20204	58097.986	8.0	4.121	0.346
20205	58098.572	10.8	4.114	0.430
20206	58099.526	9.7	4.480	0.338
20207	58100.372	11.4	4.322	0.163
20208	58101.087	9.7	4.538	0.332
20209	58102.357	9.1	4.386	0.582
20210	58104.161	9.1	4.418	0.386
20211	58105.408	14.2	4.507	0.192
20212	58106.113	11.4	4.544	0.102
20213	58109.016	13.1	4.540	-0.085
20214	58109.876	11.7	4.750	0.038
20215	58112.393	9.1	4.620	0.078
20216	58112.607	6.5	4.383	0.143
20217	58114.811	10.8	4.642	0.334
20218	58116.375	8.5	4.602	0.271
20219	58120.468	13.1	4.673	0.173
20220	58121.704	17.4	4.581	0.053
20221	58121.858	15.4	4.595	-0.020
20222	58122.444	10.2	4.602	0.059
20223	58123.644	10.0	4.605	0.043
20224	58124.297	8.0	4.536	0.034
20225	58126.674	10.0	4.545	-0.037
20226	58126.825	12.8	4.513	0.050
20227	58133.211	11.4	4.480	0.101
20228	58135.221	10.0	4.506	-0.029
20229	58137.538	11.1	4.552	0.104
20230	58139.444	9.4	4.574	0.206
20231	58140.512	15.9	4.584	0.064
20232	58142.771	13.4	4.472	0.007
20233	58144.147	12.8	4.388	0.095
20234	58146.025	16.8	4.374	0.287
20235	58148.304	13.7	4.330	0.167
20236	58149.012	12.5	4.342	0.203
20237	58151.254	12.2	4.143	0.387
20238	58153.411	10.8	4.184	0.262
20239	58155.933	11.4	4.322	0.362
20240	58156.264	10.2	4.357	0.372
20241	58157.851	15.4	4.217	0.361
20242	58162.328	19.1	4.109	0.171
20243	58163.953	9.7	4.063	0.115
20244	58168.799	9.7	3.960	0.291
20245	58169.780	13.7	3.885	0.107
20246	58170.662	13.9	3.830	0.312
20247	58172.381	13.1	3.683	0.412
20248	58174.591	13.4	3.728	0.337
20249	58177.029	13.1	3.729	0.420
20250	58177.381	10.0	3.671	0.372
20251	58179.120	8.5	3.501	0.262
20252	58179.290	11.1	3.712	0.159
20253	58179.742	14.2	3.787	0.177
20254	58181.473	15.4	3.788	0.140
20255	58181.500	14.8	3.731	0.154
20256	58181.802	16.2	3.844	0.172
20257	58182.998	8.0	3.879	0.091
20258	58183.883	16.5	3.988	0.082
20259	58185.335	17.9	4.061	0.013
20260	58186.010	10.0	4.085	-0.014
20261	58191.307	13.9	4.207	0.104
20262	58191.612	10.8	4.212	0.076
20263	58192.109	11.4	4.260	0.233
20264	58193.566	17.4	4.170	0.406
20265	58198.358	12.8	4.179	-0.072
20266	58199.310	11.7	4.118	0.043
20267	58201.659	9.1	4.033	-0.018
20268	58206.353	16.2	3.837	-0.338
20269	58209.719	14.5	3.987	-0.326
20270	58210.272	10.8	3.989	-0.280
20271	58213.427	16.2	4.210	-0.198
20272	58217.572	14.5	3.994	-0.205
20273	58219.088	13.4	3.976	-0.141
20274	58221.906	11.9	4.097	-0.382
20275	58224.178	12.2	4.141	-0.251
20276	58228.183	18.8	3.836	-0.294
20277	58233.231	13.9	3.837	-0.418
20278	58233.698	12.2	3.791	-0.221
20279	58238.494	10.0	4.027	-0.218
20280	58238.562	8.8	4.238	0.072
20281	58241.198	11.7	4.219	-0.075
20282	58241.416	14.8	4.299	-0.020
20283	58242.476	10.8	4.243	-0.047
20284	58243.458	11.1	4.150	-0.059
20285	58243.842	12.2	4.219	-0.035
20286	58245.249	9.4	4.183	0.166
20287	58249.038	14.2	4.008	0.094
20288	58249.141	10.8	3.950	-0.044
20289	58250.071	14.2	3.968	-0.032
20290	58251.102	11.9	3.846	0.053
20291	58251.392	8.8	3.866	0.075
20292	58252.135	13.1	3.798	0.014
20293	58253.040	8.8	3.617	0.095
20294	58254.880	13.7	3.647	0.099
20295	58254.926	8.5	3.544	0.029
20296	58258.996	15.1	3.600	-0.085
20297	58259.202	13.7	3.575	-0.028
20298	58259.717	15.9	3.567	0.004
20299	58261.619	17.6	3.640	0.013
20300	58263.072	18.8	3.705	-0.119
20301	58264.500	8.2	3.788	-0.116
20302	58268.119	17.4	3.614	-0.179
20303	58271.364	13.9	3.454	-0.161
20304	58271.979	18.2	3.498	-0.156
20305	58272.285	17.1	3.455	-0.153
20306	58279.418	12.5	3.951	-0.311
20307	58285.078	8.5	3.915	-0.357
20308	58287.722	12.2	3.899	-0.297
20309	58287.990	13.7	3.979	-0.310
20310	58290.607	11.4	3.831	-0.417
20311	58291.806	10.8	3.842	-0.429
20312	58292.483	8.8	3.764	-0.537
20313	58295.088	15.1	3.820	-0.445
20314	58295.462	17.9	3.827	-0.439
20315	58296.445	13.9	3.765	-0.300
20316	58298.477	13.1	3.922	-0.304
20317	58305.019	7.4	3.767	0.036
20318	58310.441	13.4	3.692	0.171
20319	58312.319	15.1	3.804	0.072
20320	58317.750	14.2	3.714	-0.069
20321	58325.214	21.3	3.733	-0.030
20322	58327.376	18.5	3.679	0.031
20323	58328.489	6.5	3.646	0.083
20324	58328.844	8.8	3.652	0.368
20325	58330.353	17.9	3.599	0.385
20326	58332.075	12.8	3.569	0.276
20327	58332.590	13.4	3.513	0.244
20328	58333.740	9.1	3.650	0.443
20329	58337.250	15.6	3.732	0.132
20330	58337.924	17.4	3.627	0.350
20331	58340.337	14.2	3.673	0.307
20332	58342.384	17.1	3.794	0.288
20333	58343.305	16.2	3.730	0.350
20334	58343.981	16.8	3.583	0.272
20335	58345.469	18.2	3.531	0.250
20336	58349.958	14.5	3.553	0.545
20337	58350.926	14.5	3.776	0.362
20338	58354.033	18.8	3.390	-0.249
20339	58354.637	16.5	3.322	-0.040
20340	58357.011	10.0	3.794	0.056
20341	58358.529	13.7	3.752	-0.346
20342	58365.122	11.9	3.410	0.354
20343	58365.895	10.2	3.550	0.302
20344	58366.080	14.8	3.442	0.163
20345	58367.943	9.7	3.428	-0.105
20346	58372.624	21.3	3.553	-0.126
20347	58373.774	16.5	3.591	-0.095
20348	58374.089	12.8	3.549	-0.067
20349	58374.361	6.3	3.624	-0.112
20350	58375.144	15.6	3.440	-0.148
20351	58375.971	12.5	3.388	-0.022
20352	58376.134	18.5	3.372	0.084
20353	58377.887	14.8	3.404	0.313
20354	58383.567	13.9	3.833	-0.149
20355	58383.709	17.4	3.857	-0.239
20356	58384.269	7.1	4.021	-0.249
20357	58385.800	18.8	3.966	-0.129
20358	58388.252	12.5	3.795	-0.557
20359	58389.132	13.7	3.890	-0.397
20360	58393.629	9.1	3.715	-0.267
20361	58394.489	13.1	3.685	-0.263
20362	58401.719	6.8	3.606	0.019
20363	58406.439	12.2	3.716	-0.225
20364	58407.902	13.4	3.793	0.142
20365	58408.085	16.2	3.787	0.295
20366	58408.320	10.0	3.763	0.284
20367	58412.421	14.2	3.539	0.409
20368	58414.210	7.1	3.422	0.201
20369	58416.730	10.8	3.372	0.289
20370	58417.031	10.5	3.362	0.372
20371	58422.406	15.9	3.619	0.366
20372	58424.817	13.7	3.539	0.328
20373	58425.163	11.4	3.617	0.350
20374	58427.669	14.5	3.705	0.365
20375	58431.929	8.5	3.976	0.422
20376	58432.635	13.1	3.906	0.548
20377	58432.834	11.9	4.004	0.551
20378	58433.461	2.8	4.068	0.656
20379	58435.227	4.8	4.002	0.558
20380	58435.272	12.8	4.157	0.660
20381	58436.732	14.2	4.114	0.496
20382	58437.389	17.6	4.058	0.620
20383	58437.593	16.5	3.999	0.541
20384	58437.859	7.4	4.031	0.585
20385	58438.992	12.8	4.127	0.667
20386	58440.396	14.8	4.406	0.306
20387	58440.646	16.8	4.493	0.385
20388	58442.872	10.8	4.591	0.293
20389	58446.841	14.2	4.426	0.321
20390	58450.471	8.2	4.219	-0.079
20391	58450.710	6.8	4.339	0.038
20392	58452.117	13.1	4.389	0.075
20393	58453.921	14.5	4.457	0.040
20394	58455.400	13.1	4.451	0.150
20395	58456.476	8.2	4.407	0.335
20396	58457.056	12.5	4.220	0.435
20397	58459.369	8.5	4.057	0.341
20398	58460.264	10.8	4.244	0.407
20399	58461.125	13.1	4.197	0.363
20400	58461.828	15.9	4.134	0.332
20401	58462.185	14.2	4.148	0.449
20402	58467.677	7.4	3.922	-0.025
20403	58468.175	14.8	3.939	0.061
20404	58474.889	10.5	3.818	-0.143
20405	58475.614	13.4	3.755	-0.086
20406	58476.823	13.4	3.711	-0.213
20407	58479.841	12.8	3.809	-0.262
20408	58482.326	11.4	3.830	-0.046
20409	58482.537	18.2	3.837	-0.067
20410	58485.811	15.1	3.561	-0.345
20411	58486.561	13.7	3.718	-0.404
20412	58486.953	9.4	3.719	-0.482
20413	58487.660	15.1	3.767	-0.405
20414	58494.497	15.1	3.741	-0.201
20415	58495.741	11.1	3.784	-0.277
20416	58497.697	10.8	3.530	-0.493
20417	58498.919	6.0	3.719	-0.383
20418	58500.097	10.2	3.629	-0.650
20419	58500.254	14.2	3.662	-0.619
20420	58501.158	16.8	3.631	-0.505
20421	58508.123	8.0	3.792	-0.391
20422	58510.225	10.8	3.811	-0.419
20423	58515.148	8.2	3.849	-0.190
20424	58516.353	10.5	4.162	-0.310
20425	58518.144	8.2	4.100	-0.429
20426	58518.286	10.2	4.059	-0.447
20427	58518.459	10.8	4.035	-0.258
20428	58521.828	8.8	4.343	-0.449
20429	58523.443	13.4	4.269	-0.402
20430	58524.570	12.5	4.202	-0.506
20431	58524.999	13.1	4.196	-0.585
20432	58528.537	13.1	4.093	-0.392
20433	58530.207	9.7	4.069	-0.388
20434	58533.103	14.5	4.124	-0.427
20435	58535.314	10.2	4.253	-0.416
20436	58539.422	12.8	4.466	-0.189
20437	58541.439	9.7	4.443	-0.470
20438	58541.660	12.8	4.434	-0.432
20439	58542.795	11.9	4.407	-0.596
20440	58544.307	13.9	4.341	-0.325
20441	58546.047	11.4	4.136	-0.229
20442	58547.524	15.4	4.194	-0.153
20443	58548.781	9.4	4.150	-0.182
20444	58549.730	8.5	4.246	-0.381
20445	58553.327	13.4	3.949	-0.236
20446	58553.791	15.6	4.025	-0.060
20447	58555.156	13.1	4.087	-0.212
20448	58556.788	15.6	4.170	-0.348
20449	58558.815	8.5	4.136	-0.361
20450	58559.335	10.0	4.035	-0.394
20451	58559.619	10.2	4.061	-0.460
20452	58562.281	12.2	4.250	-0.532
20453	58562.319	15.4	4.166	-0.400
20454	58565.393	12.2	4.023	-0.564
20455	58565.728	14.2	4.058	-0.627
20456	58567.305	11.7	4.049	-0.567
20457	58568.522	17.1	4.054	-0.437
20458	58568.650	13.7	3.975	-0.465
20459	58570.806	13.9	3.965	-0.677
20460	58571.333	11.7	3.982	-0.549
20461	58575.791	14.2	3.633	-0.154
20462	58577.736	17.6	3.777	-0.414
20463	58578.568	14.5	3.714	-0.337
20464	58579.176	13.1	3.857	-0.502
20465	58580.037	10.5	3.853	-0.513
20466	58584.899	13.1	3.923	-0.231
20467	58602.807	13.4	3.986	-0.493
20468	58609.043	16.8	3.917	-0.538
20469	58610.546	15.6	3.866	-0.437
20470	58611.717	14.2	3.798	-0.304
20471	58613.748	6.5	3.933	-0.062
20472	58614.130	12.8	3.754	-0.107
20473	58616.511	17.4	3.715	-0.292
20474	58617.757	12.8	3.752	-0.301
20475	58619.907	8.8	3.804	0.027
20476	58620.597	16.5	3.603	-0.008
20477	58623.345	19.3	3.520	-0.136
20478	58627.222	8.0	3.527	-0.195
20479	58628.239	21.6	3.544	-0.233
20480	58629.149	11.7	3.653	-0.117
20481	58633.507	15.4	3.523	-0.108
20482	58637.256	18.5	3.660	-0.395
20483	58638.729	11.4	3.765	-0.371
20484	58640.371	18.5	3.571	-0.101
20485	58647.376	9.7	3.909	0.252
20486	58651.194	10.0	3.572	0.056
20487	58654.003	12.2	3.505	0.120
20488	58654.693	14.2	3.508	0.092
20489	58659.748	12.8	3.409	-0.107
20490	58662.124	16.2	3.354	0.154
20491	58672.508	9.7	3.618	0.277
20492	58674.756	19.1	3.735	0.075
20493	58675.865	19.3	3.594	0.180
20494	58678.854	14.8	3.850	0.168
20495	58680.795	12.8	3.867	0.024
20496	58690.892	16.5	3.950	-0.108
20497	58691.684	14.5	4.001	-0.150
20498	58692.129	15.4	3.914	-0.323
20499	58696.471	20.2	4.183	-0.092
20500	58696.671	11.7	4.035	-0.068
20501	58697.246	14.2	4.058	-0.042
20502	58697.799	15.6	4.096	-0.089
20503	58698.860	19.1	4.165	-0.137
20504	58701.692	17.1	4.234	-0.381
20505	58703.783	12.8	4.418	-0.758
20506	58704.993	9.7	4.182	-0.545
20507	58707.625	10.0	4.049	-0.414
20508	58708.265	11.7	4.174	-0.495
20509	58709.019	13.1	4.193	-0.362
20510	58709.959	18.2	4.153	-0.474
20511	58719.237	13.1	3.787	0.269
20512	58724.837	15.6	3.577	0.444
20513	58725.380	7.1	3.621	0.387
20514	58726.436	13.7	3.782	0.357
20515	58727.692	8.8	3.799	0.199
20516	58737.015	9.1	3.879	0.084
20517	58737.450	19.3	3.797	0.175
20518	58740.069	15.6	3.893	0.212
20519	58744.651	12.5	4.015	0.223
20520	58749.194	8.5	4.064	0.333
20521	58754.745	11.9	3.920	0.031
20522	58755.540	10.5	3.982	0.102
20523	58757.094	11.1	4.132	-0.105
20524	58758.300	14.8	4.177	-0.170
20525	58758.361	15.1	4.289	-0.098
20526	58758.707	12.8	4.288	-0.103
20527	58759.478	10.5	4.403	-0.146
20528	58759.984	8.5	4.365	-0.072
20529	58760.890	8.8	4.272	-0.153
20530	58761.733	13.9	4.416	-0.085
20531	58763.479	10.8	4.394	-0.098
20532	58765.576	15.4	4.468	-0.245
20533	58765.680	13.4	4.502	-0.202
20534	58771.303	12.5	4.340	-0.127
20535	58772.384	10.0	4.437	-0.165
20536	58775.945	12.2	4.310	-0.099
20537	58779.656	14.2	4.711	-0.287
20538	58782.090	6.5	4.823	-0.333
20539	58785.348	7.4	4.977	-0.522
20540	58787.583	10.2	4.859	-0.307
20541	58788.258	10.2	4.799	-0.155
20542	58791.360	18.2	4.577	-0.103
20543	58804.559	6.5	4.914	-0.276
20544	58813.721	6.0	5.240	-0.441
20545	58845.105	6.0	4.809	-0.247
20546	58850.159	9.1	4.858	-0.388
20547	58861.089	11.7	4.819	-0.366
20548	58898.476	10.0	5.076	-0.638
20549	58903.241	9.4	5.122	-0.502
20550	58914.848	14.2	4.931	-0.290
20551	58915.439	11.9	5.065	-0.406
20552	58917.529	7.4	4.861	-0.562
20553	58935.828	11.7	4.685	-0.013
20554	58939.788	12.2	4.460	-0.011
20555	58940.163	17.4	4.411	0.016
20556	58941.894	13.7	4.292	0.231
20557	58943.378	14.8	4.372	0.180
20558	58960.666	12.8	4.541	0.104
20559	58960.679	10.0	4.526	0.216
20560	58969.348	15.1	4.734	-0.048
20561	59019.638	9.4	4.443	-0.296
20562	59032.263	13.7	4.668	-0.160
20563	59060.327	10.2	4.745	-0.719
20564	59064.997	11.9	4.439	-0.724
20565	59078.067	9.4	4.226	-0.371
20566	59079.109	13.4	4.276	-0.332
20567	59079.874	9.7	4.279	-0.357
20568	59085.367	8.2	4.295	-0.296
20569	59085.655	14.8	4.252	-0.178
20570	59086.402	12.8	4.240	-0.121
20571	59089.659	12.2	4.395	-0.219
20572	59094.927	12.5	4.465	-0.156
20573	59097.084	15.4	4.420	-0.157
20574	59099.388	15.4	4.512	-0.266
20575	59099.958	15.9	4.510	-0.290
20576	59099.997	11.7	4.507	-0.379
20577	59102.058	10.2	4.585	-0.110
20578	59112.766	13.9	4.597	-0.370
20579	59114.862	8.5	4.528	-0.237
20580	59126.388	13.7	4.697	-0.283
20581	59126.994	15.6	4.677	-0.299
20582	59127.998	10.0	4.569	-0.351
20583	59133.867	12.5	4.662	-0.335
20584	59161.706	6.3	4.829	0.109
20585	59172.273	10.8	4.701	-0.149
20586	59188.487	10.0	4.706	0.111
20587	59192.932	10.2	4.678	-0.105
20588	59245.291	13.7	4.629	-0.553
20589	59257.575	11.7	4.571	-0.397
20590	59271.473	11.1	4.721	-0.677
20591	59290.636	11.9	4.838	-0.481
20592	59294.292	10.2	4.833	-0.486
20593	59300.537	11.7	4.970	-0.167
20594	59303.955	10.5	4.953	-0.540
20595	59305.608	11.7	4.984	-0.487
20596	59307.237	14.5	4.750	-0.551
20597	59308.453	13.7	4.607	-0.602
20598	59315.251	9.1	4.906	-0.974
20599	59316.319	9.7	4.802	-0.889
20600	59323.960	10.8	4.740	-0.735
20601	59324.788	10.5	4.779	-0.791
20602	59328.635	11.9	4.741	-0.834
20603	59354.318	8.2	4.385	-0.532
20604	59356.095	12.5	4.440	-0.321
20605	59357.490	13.1	4.586	-0.569
20606	59361.499	17.4	4.134	-0.444
20607	59362.928	7.7	4.322	-0.383
20608	59364.125	12.5	4.407	-0.547
20609	59365.285	13.7	4.623	-0.415
20610	59375.376	10.8	4.754	-0.439
20611	59378.073	8.2	4.781	-0.123
20612	59379.121	10.8	4.743	-0.327
20613	59380.375	9.4	4.760	-0.175
20614	59380.426	10.8	4.759	-0.245
20615	59385.343	8.0	4.931	-0.331
20616	59387.319	6.5	4.695	-0.276
20617	59389.779	10.0	4.734	-0.180
20618	59390.817	11.9	4.610	-0.388
20619	59401.642	13.1	4.749	-0.320
20620	59402.032	10.5	4.740	-0.224
20621	59405.681	15.1	4.748	-0.193
20622	59406.080	9.7	4.837	-0.252
20623	59407.340	10.2	4.697	-0.126
20624	59407.995	8.5	4.723	-0.262
20625	59409.358	13.1	4.867	-0.070
20626	59409.396	15.6	4.791	0.011
20627	59410.848	9.4	4.838	-0.124
20628	59414.490	11.4	4.792	-0.329
20629	59416.857	12.2	4.874	-0.419
20630	59424.370	13.7	5.026	-0.216
20631	59453.555	11.7	5.045	0.255
20632	59455.947	6.3	4.941	-0.154
20633	59461.124	12.8	4.646	-0.042
20634	59469.646	10.5	4.590	0.043
20635	59487.980	10.2	4.408	-0.288
20636	59516.454	10.8	4.348	-0.051
20637	59520.768	13.4	4.398	-0.048
20638	59523.151	17.4	4.308	0.060
20639	59526.736	13.7	4.391	0.044
20640	59527.742	9.1	4.412	0.107
20641	59528.407	13.1	4.426	0.050
20642	59537.035	13.4	4.373	0.031
20643	59537.823	4.3	4.412	0.013
20644	59544.001	9.7	4.249	0.151
20645	59555.267	11.9	4.417	-0.211
20646	59570.621	13.9	4.272	-0.336
20647	59647.020	9.7	4.364	-0.611
20648	59650.727	8.2	4.375	-0.316
20649	59664.053	14.2	4.295	-0.640
20650	59674.312	3.7	4.321	0.199
20651	59676.811	11.1	4.291	0.257
20652	59686.970	9.1	4.395	-0.316
20653	59693.668	9.1	4.159	0.173
20654	59718.765	10.8	4.005	0.082
20655	59718.909	18.2	3.986	0.134
20656	59725.574	8.5	3.914	-0.132
20657	59738.858	15.6	4.022	0.237
20658	59739.632	9.4	4.166	0.165
20659	59748.425	11.1	3.876	-0.163
20660	59752.080	19.9	4.302	0.201
20661	59756.838	9.1	4.232	-0.082
20662	59759.493	11.7	4.180	-0.064
20663	59760.003	13.4	4.125	-0.102
20664	59761.635	12.5	4.085	0.008
20665	59767.215	9.7	4.220	0.128
20666	59768.842	11.9	4.346	0.045
20667	59772.350	10.5	4.361	0.167
20668	59774.109	12.2	4.304	0.184
20669	59776.683	14.2	4.172	0.044
20670	59780.245	10.0	4.213	-0.235
20671	59782.808	12.5	4.413	-0.161
20672	59784.113	10.0	4.623	-0.236
20673	59786.405	8.5	4.472	-0.215
20674	59788.342	8.5	4.397	-0.332
20675	59790.069	11.1	4.371	-0.259
20676	59791.271	9.4	4.614	-0.255
20677	59794.230	11.1	4.746	-0.501
20678	59795.226	13.4	4.764	-0.303
20679	59801.562	10.5	4.379	-0.259
20680	59805.380	11.1	4.483	-0.394
20681	59806.238	12.5	4.556	-0.354
20682	59808.109	11.9	4.546	-0.375
20683	59808.740	6.0	4.530	-0.322
20684	59813.220	11.1	4.683	-0.464
20685	59815.748	11.9	4.619	-0.567
20686	59818.965	11.1	4.670	-0.516
20687	59821.227	8.8	4.922	-0.464
20688	59824.814	6.0	4.987	-0.596
20689	59827.198	12.8	4.947	-0.819
20690	59832.106	5.4	5.092	-0.079
20691	59832.704	8.8	5.006	0.036
20692	59835.867	8.8	5.283	-0.310
20693	59837.022	10.2	5.293	-0.217
20694	59838.953	12.2	5.148	-0.380
20695	59839.351	13.7	5.108	-0.459
20696	59841.616	12.8	5.117	-0.928
20697	59842.179	10.0	5.023	-0.887
20698	59844.246	13.7	5.110	-0.711
20699	59847.193	7.1	5.010	-0.826
20700	59849.296	8.0	5.124	-0.844
20701	59851.378	8.0	4.870	-0.709
20702	59858.492	9.4	5.102	-0.474
20703	59865.353	10.0	5.398	-0.625
20704	59867.484	9.7	5.042	-0.425
20705	59867.650	9.4	4.930	-0.544
20706	59869.698	12.2	4.874	-0.543
20707	59870.155	7.4	4.947	-0.418
20708	59870.427	6.5	4.898	-0.433
20709	59883.648	12.5	4.744	-0.553
20710	59885.596	8.2	4.700	-0.545
20711	59893.123	11.7	4.424	-0.270
20712	59896.652	8.5	4.832	-0.755
20713	59900.446	16.2	4.896	-0.673
20714	59901.296	7.4	4.981	-0.587
20715	59905.324	9.1	4.941	-0.379
20716	59933.739	11.9	4.434	-0.404
20717	59935.984	9.7	4.245	-0.656
20718	59936.253	10.0	4.212	-0.565
20719	59938.935	12.8	4.127	-0.608
20720	59939.867	14.2	4.106	-0.658
20721	59943.429	9.1	4.138	-0.649
20722	59948.229	17.6	3.983	-0.453
20723	59948.970	2.8	3.782	-0.531
20724	59949.426	14.2	4.186	-0.587
20725	59951.740	18.8	4.053	-0.774
20726	59952.728	11.7	4.057	-0.715
20727	59954.840	14.8	4.054	-0.716
20728	59958.478	8.5	4.039	-0.426
20729	59959.351	9.4	3.910	-0.357
20730	59963.003	9.7	3.903	-0.337
20731	59963.916	15.1	4.041	-0.477
20732	59964.325	9.1	3.962	-0.403
20733	59966.158	8.0	4.052	-0.071
20734	59978.512	12.8	4.509	0.198
20735	59978.714	12.5	4.529	0.123
20736	59984.660	9.4	4.387	0.143
20737	59989.386	10.5	4.026	0.237
20738	59989.771	9.7	3.900	0.040
20739	59993.319	13.4	4.070	0.325
20740	59997.581	17.6	4.211	0.025
20741	60005.718	10.2	4.811	0.374
20742	60007.387	12.5	4.676	0.180
20743	60007.814	11.7	4.714	0.237
20744	60008.762	11.1	4.691	0.204
20745	60010.672	12.5	4.564	0.285
20746	60011.423	10.0	4.563	0.374
20747	60012.682	4.8	4.341	0.411
20748	60015.286	12.2	4.557	0.365
20749	60019.063	15.4	4.300	-0.238
20750	60024.947	6.5	4.223	-0.286
20751	60025.110	14.2	4.235	-0.422
20752	60030.585	10.2	4.128	-0.454
20753	60031.946	16.2	4.294	-0.341
20754	60035.872	11.4	4.949	-0.488
20755	60036.591	9.1	4.891	-0.495
20756	60042.630	10.5	4.506	-0.158
20757	60047.054	13.9	4.556	-0.369
20758	60048.289	9.7	4.487	-0.587
20759	60053.601	8.0	4.505	-0.646
20760	60062.082	10.5	4.606	-0.569
20761	60062.552	8.0	4.410	-0.678
20762	60065.090	23.0	4.385	-0.428
20763	60068.882	11.7	4.542	-0.548
20764	60069.146	14.8	4.496	-0.526
20765	60077.282	13.9	4.357	-0.284
20766	60084.593	11.1	4.217	-0.252
20767	60088.799	15.9	4.108	-0.203
20768	60088.875	12.8	4.112	-0.097
20769	60089.839	12.2	4.067	0.019
20770	60100.065	15.4	4.201	-0.246
20771	60101.817	13.9	4.052	-0.019
20772	60114.467	12.2	4.424	-0.190
20773	60122.215	15.9	4.683	-0.079
20774	60125.743	7.4	4.383	-0.148
20775	60126.680	17.1	4.507	-0.201
20776	60128.311	11.1	4.582	-0.368
20777	60151.638	13.9	4.553	-0.207
20778	60156.368	16.8	4.516	-0.190
20779	60162.130	13.7	4.306	-0.125
20780	60163.398	9.4	4.321	-0.078
20781	60180.446	12.8	4.337	-0.534
20782	60181.546	14.5	4.263	-0.522
20783	60186.778	16.8	4.522	-0.382
20784	60188.375	12.5	4.384	-0.499
20785	60194.343	11.7	4.355	-0.266
20786	60195.690	10.8	4.327	-0.373
20787	60196.915	10.2	4.334	-0.514
20788	60199.479	13.7	4.243	0.098
20789	60201.552	13.9	4.373	0.031
20790	60202.096	11.7	4.486	-0.165
20791	60203.298	14.2	4.494	-0.253
20792	60204.646	7.7	4.453	-0.004
20793	60206.077	12.8	4.142	-0.007
20794	60211.316	14.2	4.533	-0.045
20795	60213.020	12.2	4.474	-0.061
20796	60223.902	15.4	4.485	-0.272
20797	60225.788	14.5	4.434	-0.289
20798	60226.091	11.9	4.534	-0.392
20799	60231.437	9.7	4.419	-0.105
20800	60231.840	13.7	4.375	-0.079
20801	60237.322	14.8	4.309	-0.390
20802	60243.509	5.4	4.278	-0.389
20803	60251.187	11.1	4.184	-0.221
20804	60252.028	4.0	4.202	-0.212
20805	60252.635	17.9	4.268	-0.241
20806	60258.255	12.8	4.102	-0.373
20807	60260.819	8.8	4.088	-0.135
20808	60263.980	11.4	4.571	-0.414
20809	60282.376	12.2	4.024	-0.253
20810	60289.342	12.8	3.994	-0.240
20811	60291.460	15.9	3.948	-0.282
20812	60294.952	13.1	3.938	-0.428
20813	60297.791	7.4	4.033	-0.578
20814	60300.448	11.7	3.790	-0.262
20815	60303.270	16.5	3.830	-0.022
20816	60304.137	12.8	3.981	0.135
20817	60306.333	15.6	3.981	0.106
20818	60310.343	13.4	4.084	0.182
20819	60318.593	7.7	3.995	-0.031
20820	60319.185	14.2	4.150	-0.093
20821	60320.582	12.5	4.242	-0.000
20822	60321.132	15.4	4.310	0.031
20823	60324.733	18.2	4.499	-0.119
20824	60325.642	12.2	4.628	-0.238
20825	60326.084	13.4	4.622	-0.280
20826	60329.022	13.4	4.569	-0.172
20827	60330.191	11.1	4.377	-0.064
20828	60332.382	9.4	4.247	-0.196
20829	60332.867	18.5	4.281	-0.146
20830	60334.189	8.8	4.263	-0.240
20831	60337.269	5.4	4.808	-0.086
20832	60338.734	10.2	4.665	-0.020
20833	60343.429	16.2	4.574	-0.367
20834	60350.291	10.0	4.759	-0.467
20835	60355.994	9.7	4.538	-0.442
